,Lights,Refrigerator,Kitchen stove,Dishwasher,Washer,Dryer,Freezer,Other Appliances,Total (5 min)
Time,Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),Power (W)
6:25:00,60,0,0,0,0,0,0,162,222
6:30:00,60,0,0,0,0,0,0,162,222
6:35:00,60,0,0,0,0,0,0,162,222
6:40:00,0,0,0,0,0,0,0,162,162
6:45:00,0,0,0,0,0,0,0,162,162
6:50:00,0,80,0,0,0,0,0,162,242
6:55:00,0,251,0,0,0,0,0,162,413
7:00:00,0,242,0,0,0,0,0,162,404
7:05:00,0,242,0,0,0,0,0,62,304
7:10:00,0,234,0,0,0,0,0,62,296
7:15:00,0,160,0,0,0,0,0,62,222
7:20:00,0,0,0,0,0,0,0,62,62
7:25:00,0,0,0,0,0,0,0,62,62
7:30:00,0,0,0,0,0,0,0,62,62
7:35:00,0,0,0,0,0,0,0,62,62
7:40:00,0,0,0,0,0,0,0,62,62
7:45:00,0,0,0,0,0,0,0,62,62
7:50:00,0,0,0,0,0,0,0,62,62
7:55:00,0,0,0,0,0,0,0,62,62
8:00:00,0,80,0,0,0,0,0,62,142
8:05:00,0,251,0,0,0,0,0,62,313
8:10:00,0,242,0,0,0,0,0,62,304
8:15:00,0,242,0,0,0,0,0,62,304
8:20:00,30,234,0,0,0,0,0,62,326
8:25:00,30,160,0,0,0,0,0,62,252
8:30:00,30,0,0,0,0,0,0,62,92
8:35:00,30,0,0,0,0,0,0,62,92
8:40:00,30,0,0,0,0,0,0,62,92
8:45:00,30,0,0,0,0,0,0,62,92
8:50:00,30,0,0,0,0,0,0,62,92
8:55:00,30,0,0,0,0,0,0,62,92
9:00:00,130,0,0,0,0,0,0,62,192
9:05:00,130,0,0,0,0,0,0,62,192
9:10:00,130,80,0,0,0,0,0,62,272
9:15:00,100,251,0,0,0,0,0,62,413
9:20:00,200,242,0,0,0,0,0,62,504
9:25:00,200,242,0,0,0,0,0,62,504
9:30:00,200,234,0,0,0,0,0,62,496
9:35:00,200,160,0,0,0,0,0,62,422
9:40:00,200,0,0,0,0,0,0,62,262
9:45:00,200,0,0,0,0,0,0,62,262
9:50:00,200,0,0,0,0,0,0,62,262
9:55:00,200,0,0,0,0,0,0,67,267
10:00:00,200,0,0,0,0,0,0,67,267
10:05:00,200,0,0,0,0,0,0,67,267
10:10:00,200,0,0,0,0,0,0,67,267
10:15:00,200,0,0,0,0,0,0,67,267
10:20:00,100,80,0,0,0,0,0,67,247
10:25:00,100,251,0,0,0,0,0,67,418
10:30:00,305,242,0,0,0,0,0,67,614
10:35:00,305,242,0,0,0,0,0,67,614
10:40:00,205,234,0,0,0,0,0,67,506
10:45:00,205,160,0,0,0,0,0,67,432
10:50:00,205,0,0,0,0,0,0,67,272
10:55:00,205,0,0,0,0,0,0,67,272
11:00:00,205,0,0,0,0,0,0,67,272
11:05:00,205,0,0,0,0,0,0,67,272
11:10:00,205,0,0,0,0,0,0,67,272
11:15:00,0,0,0,0,0,0,0,62,62
11:20:00,0,0,0,0,0,0,0,62,62
11:25:00,0,0,0,0,0,0,0,62,62
11:30:00,0,80,0,0,0,0,0,62,142
11:35:00,0,251,0,0,0,0,0,62,313
11:40:00,0,242,0,0,0,0,0,62,304
11:45:00,0,242,0,0,0,0,0,62,304
11:50:00,0,234,0,0,0,0,0,62,296
11:55:00,0,160,0,0,0,0,0,62,222
12:00:00,0,0,0,0,0,0,0,62,62
12:05:00,0,0,0,0,0,0,0,62,62
12:10:00,0,0,0,0,0,0,0,62,62
12:15:00,0,0,0,0,0,0,0,62,62
12:20:00,0,0,0,0,0,0,0,62,62
12:25:00,0,0,0,0,0,0,0,62,62
12:30:00,100,0,0,0,0,0,0,62,162
12:35:00,100,0,0,0,0,0,0,62,162
12:40:00,100,80,0,0,0,0,0,62,242
12:45:00,100,251,0,0,0,0,0,62,413
12:50:00,100,242,0,0,0,0,0,62,404
12:55:00,100,242,0,0,0,0,0,62,404
13:00:00,100,234,0,0,0,0,0,62,396
13:05:00,100,160,0,0,0,0,0,62,322
13:10:00,100,0,0,0,0,0,0,62,162
13:15:00,100,0,0,0,0,0,0,62,162
13:20:00,100,0,0,0,0,0,0,62,162
13:25:00,100,0,0,0,0,0,0,62,162
13:30:00,150,0,0,0,0,0,0,62,212
13:35:00,150,0,0,0,0,0,0,62,212
13:40:00,150,0,0,0,0,0,0,62,212
13:45:00,150,0,0,0,0,0,0,62,212
13:50:00,150,80,0,0,0,0,0,62,292
13:55:00,50,251,0,0,0,0,0,62,363
14:00:00,50,242,0,0,0,0,0,62,354
14:05:00,50,242,0,0,0,0,0,162,454
14:10:00,50,234,0,0,0,0,0,162,446
14:15:00,0,160,0,0,0,0,0,162,322
14:20:00,0,0,0,0,0,0,0,162,162
14:25:00,0,0,0,0,0,0,0,162,162
14:30:00,0,0,0,0,0,0,0,162,162
14:35:00,0,0,0,0,0,0,0,162,162
14:40:00,0,0,0,0,0,0,0,162,162
14:45:00,0,0,0,0,0,0,0,162,162
14:50:00,0,0,0,0,0,0,0,162,162
14:55:00,30,0,0,0,0,0,0,162,192
15:00:00,30,80,0,0,0,0,0,162,272
15:05:00,30,251,0,0,0,0,0,62,343
15:10:00,30,242,0,0,0,0,0,62,334
15:15:00,30,242,0,0,0,0,0,62,334
15:20:00,30,234,0,0,0,0,0,62,326
15:25:00,30,160,0,0,0,0,0,62,252
15:30:00,30,0,0,0,0,0,0,62,92
15:35:00,30,0,0,0,0,0,0,1062,1092
15:40:00,30,0,0,0,0,0,0,1062,1092
15:45:00,30,0,0,0,0,0,0,1062,1092
15:50:00,30,0,0,0,0,0,0,1062,1092
15:55:00,30,0,0,0,0,0,0,1062,1092
16:00:00,30,0,0,0,0,0,0,1062,1092
16:05:00,235,0,0,0,0,0,0,1062,1297
16:10:00,235,80,0,0,0,0,0,1062,1377
16:15:00,265,251,0,0,0,0,0,1062,1578
16:20:00,265,242,0,0,0,0,0,1062,1569
16:25:00,265,242,0,0,0,0,0,1062,1569
16:30:00,265,234,0,0,0,0,0,1062,1561
16:35:00,265,160,0,0,0,0,0,1162,1587
16:40:00,265,0,0,0,0,0,0,1162,1427
16:45:00,235,0,0,0,0,0,0,1162,1397
16:50:00,235,0,0,0,0,0,0,1162,1397
16:55:00,235,0,0,0,0,0,0,1162,1397
17:00:00,235,0,0,0,0,0,0,1162,1397
17:05:00,295,0,0,0,0,0,0,1162,1457
17:10:00,295,0,0,0,0,0,0,1162,1457
17:15:00,295,0,0,0,0,0,0,1162,1457
17:20:00,295,80,0,0,0,0,0,1162,1537
17:25:00,295,251,0,0,0,0,0,162,708
17:30:00,295,242,0,0,0,0,0,162,699
17:35:00,500,242,1600,0,0,0,0,162,2504
17:40:00,520,234,1600,0,0,0,0,162,2516
17:45:00,415,160,1600,0,0,0,0,162,2337
17:50:00,415,0,1600,0,0,0,0,162,2177
17:55:00,355,0,1600,0,0,0,0,162,2117
18:00:00,405,0,1600,0,0,0,0,162,2167
18:05:00,260,0,1600,0,0,0,0,162,2022
18:10:00,290,0,1600,0,0,0,0,162,2052
18:15:00,290,0,1600,0,0,0,0,162,2052
18:20:00,290,0,1600,0,0,0,0,162,2052
18:25:00,340,0,0,0,0,0,0,162,502
18:30:00,230,80,1600,0,0,0,0,62,1972
18:35:00,180,251,1600,0,0,0,0,62,2093
18:40:00,180,242,1600,0,0,0,0,62,2084
18:45:00,180,242,1600,0,0,0,0,62,2084
18:50:00,180,234,1600,0,0,0,0,62,2076
18:55:00,180,160,1600,0,0,0,0,62,2002
19:00:00,180,0,1600,0,0,0,0,62,1842
19:05:00,180,0,1600,0,0,0,0,62,1842
19:10:00,180,0,1600,0,0,0,0,162,1942
19:15:00,180,0,1600,0,0,0,0,162,1942
19:20:00,210,0,1600,0,0,0,0,62,1872
19:25:00,110,0,0,0,0,0,0,62,172
19:30:00,110,0,0,0,0,0,0,62,172
19:35:00,80,0,0,467,0,0,0,62,609
19:40:00,130,80,0,467,0,0,0,242,919
19:45:00,100,251,0,467,0,0,0,242,1060
19:50:00,200,242,0,467,0,0,0,242,1151
19:55:00,200,242,0,467,0,0,0,242,1151
20:00:00,200,234,0,467,0,0,0,242,1143
20:05:00,200,160,0,467,0,0,0,242,1069
20:10:00,200,0,0,0,0,0,0,242,442
20:15:00,100,0,0,0,0,0,0,242,342
20:20:00,100,0,0,0,0,0,0,242,342
20:25:00,100,0,0,0,0,0,0,242,342
20:30:00,100,0,0,0,0,0,0,242,342
20:35:00,100,0,0,0,0,0,0,242,342
20:40:00,100,0,0,0,0,0,0,242,342
20:45:00,100,0,0,0,0,0,0,242,342
20:50:00,100,80,1600,0,0,0,0,62,1842
20:55:00,100,251,1600,0,0,0,0,62,2013
21:00:00,100,242,1600,0,0,0,0,62,2004
21:05:00,100,242,1600,0,0,0,0,62,2004
21:10:00,0,234,1600,0,0,0,0,62,1896
21:15:00,0,160,1600,0,0,0,0,62,1822
21:20:00,0,0,1600,0,0,0,0,62,1662
21:25:00,0,0,0,0,0,0,0,62,62
21:30:00,0,0,0,0,0,0,0,62,62
21:35:00,0,0,0,0,0,0,0,62,62
21:40:00,100,0,0,0,0,0,0,62,162
21:45:00,100,0,0,0,0,0,0,62,162
21:50:00,100,0,0,0,0,0,0,62,162
21:55:00,100,0,0,0,0,0,0,162,262
22:00:00,100,80,0,0,0,0,0,162,342
22:05:00,100,251,0,0,0,0,0,162,513
22:10:00,100,242,0,0,0,0,0,167,509
22:15:00,100,242,0,0,0,0,0,167,509
22:20:00,100,234,0,0,0,0,0,167,501
22:25:00,100,160,0,0,0,0,0,167,427
22:30:00,100,0,0,0,0,0,0,167,267
22:35:00,100,0,0,0,0,0,0,167,267
22:40:00,100,0,0,0,0,0,0,167,267
22:45:00,100,0,0,0,0,0,0,167,267
22:50:00,100,0,0,0,0,0,0,167,267
22:55:00,100,0,0,0,0,0,0,67,167
23:00:00,100,0,0,0,0,0,0,67,167
23:05:00,100,0,0,0,0,0,0,67,167
23:10:00,100,80,0,0,0,0,0,67,247
23:15:00,100,251,0,0,0,0,0,67,418
23:20:00,0,242,0,0,0,0,0,67,309
23:25:00,0,242,0,0,0,0,0,67,309
23:30:00,0,234,0,0,0,0,0,67,301
23:35:00,0,160,0,0,0,0,0,67,227
23:40:00,0,0,0,0,0,0,0,67,67
23:45:00,0,0,0,0,0,0,0,67,67
23:50:00,0,0,0,0,0,0,0,67,67
23:55:00,0,0,0,0,0,0,0,67,67
0:00:00,0,0,0,0,0,0,0,247,247
0:05:00,0,0,0,0,0,0,0,247,247
0:10:00,0,80,0,0,0,0,0,247,327
0:15:00,0,251,0,0,0,0,0,247,498
0:20:00,0,242,0,0,0,0,0,247,489
0:25:00,0,242,0,0,0,0,0,247,489
0:30:00,0,234,0,0,0,0,0,247,481
0:35:00,0,160,0,0,0,0,0,247,407
0:40:00,0,0,0,0,0,0,0,242,242
0:45:00,100,0,0,0,0,0,0,242,342
0:50:00,100,0,0,0,0,0,0,242,342
0:55:00,0,0,0,0,0,0,0,242,242
1:00:00,0,0,0,0,0,0,0,62,62
1:05:00,0,0,0,0,0,0,0,62,62
1:10:00,0,0,0,0,0,0,0,62,62
1:15:00,0,0,0,0,0,0,0,62,62
1:20:00,0,80,0,0,0,0,0,62,142
1:25:00,0,251,0,0,0,0,0,62,313
1:30:00,0,242,0,0,0,0,0,62,304
1:35:00,0,242,0,0,0,0,0,62,304
1:40:00,0,234,0,0,0,0,0,62,296
1:45:00,0,160,0,0,0,0,0,62,222
1:50:00,0,0,0,0,0,0,0,62,62
1:55:00,0,0,0,0,0,0,0,62,62
2:00:00,0,0,0,0,0,0,0,962,962
2:05:00,0,0,0,0,0,0,0,962,962
2:10:00,0,0,0,0,0,0,0,962,962
2:15:00,0,0,0,0,0,0,0,962,962
2:20:00,0,0,0,0,0,0,0,962,962
2:25:00,0,0,0,0,0,0,0,962,962
2:30:00,0,80,0,0,0,0,0,962,1042
2:35:00,0,251,0,0,0,0,0,962,1213
2:40:00,60,242,0,0,0,0,0,962,1264
2:45:00,60,242,0,0,0,0,0,962,1264
2:50:00,60,890,0,0,0,0,0,62,1012
2:55:00,60,80,0,0,0,0,0,62,202
3:00:00,0,0,0,0,0,0,0,62,62
3:05:00,0,0,0,0,0,0,0,62,62
3:10:00,0,0,0,0,0,0,0,62,62
3:15:00,0,0,0,0,0,0,0,62,62
3:20:00,0,80,0,0,0,0,0,62,142
3:25:00,0,251,0,0,0,0,0,62,313
3:30:00,0,259,0,0,0,0,0,62,321
3:35:00,0,251,0,0,0,0,0,62,313
3:40:00,0,242,0,0,0,0,0,62,304
3:45:00,0,242,0,0,0,0,0,62,304
3:50:00,0,234,0,0,0,0,0,62,296
3:55:00,0,242,0,0,0,0,0,62,304
4:00:00,0,234,0,0,0,0,0,62,296
4:05:00,0,201,0,0,0,0,0,62,263
4:10:00,0,80,0,0,0,0,0,62,142
4:15:00,0,0,0,0,0,0,0,62,62
4:20:00,0,0,0,0,0,0,0,62,62
4:25:00,0,0,0,0,0,0,0,62,62
4:30:00,0,0,0,0,0,0,0,62,62
4:35:00,0,0,0,0,0,0,0,1062,1062
4:40:00,0,0,0,0,0,0,0,1062,1062
4:45:00,0,0,0,0,0,0,0,1062,1062
4:50:00,0,80,0,0,0,0,0,1062,1142
4:55:00,0,251,0,0,0,0,0,1062,1313
5:00:00,0,242,0,0,0,0,0,1062,1304
5:05:00,0,242,0,0,0,0,0,1062,1304
5:10:00,0,234,0,0,0,0,0,1062,1296
5:15:00,0,160,0,0,0,0,0,1062,1222
5:20:00,0,0,0,0,0,0,0,1062,1062
5:25:00,0,0,0,0,0,0,0,1062,1062
5:30:00,0,0,0,0,0,0,0,1062,1062
5:35:00,0,0,0,0,0,0,0,1062,1062
5:40:00,0,0,0,0,0,0,0,1062,1062
5:45:00,0,0,0,0,0,0,0,1062,1062
5:50:00,0,0,0,0,0,0,0,1062,1062
5:55:00,0,0,0,0,0,0,0,1062,1062
6:00:00,0,80,0,0,0,0,0,1062,1142
6:05:00,0,251,0,0,0,0,0,1062,1313
6:10:00,0,242,0,0,0,0,0,1062,1304
6:15:00,100,242,0,0,0,0,0,1062,1404
6:20:00,100,234,0,0,0,0,0,1062,1396
6:25:00,100,160,0,0,0,0,0,62,322
6:30:00,100,0,0,0,0,0,0,62,162
6:35:00,100,0,0,0,0,0,0,102,202
6:40:00,100,0,0,0,0,0,0,102,202
6:45:00,100,0,0,0,0,0,0,102,202
6:50:00,130,0,0,0,0,0,0,102,232
6:55:00,130,0,0,0,0,0,0,102,232
7:00:00,130,0,0,0,0,0,0,102,232
7:05:00,130,0,0,0,0,0,0,62,192
7:10:00,30,80,0,0,0,0,0,62,172
7:15:00,30,251,0,0,0,0,0,62,343
7:20:00,30,242,0,0,0,0,0,62,334
7:25:00,30,242,0,0,0,0,0,62,334
7:30:00,30,234,0,0,0,0,0,312,576
7:35:00,30,160,0,0,0,0,0,312,502
7:40:00,30,0,0,0,0,0,0,312,342
7:45:00,30,0,0,0,0,0,0,312,342
7:50:00,30,0,0,0,0,0,0,312,342
7:55:00,30,0,0,0,0,0,0,312,342
8:00:00,30,0,0,0,0,0,0,312,342
8:05:00,30,0,0,0,0,0,0,312,342
8:10:00,30,0,0,0,0,0,0,312,342
8:15:00,30,0,0,0,0,0,0,312,342
8:20:00,30,80,0,0,0,0,0,312,422
8:25:00,30,251,0,0,0,0,0,312,593
8:30:00,30,242,0,0,0,0,0,312,584
8:35:00,30,242,0,0,0,0,0,312,584
8:40:00,30,234,0,0,0,0,0,312,576
8:45:00,205,160,0,0,0,0,0,312,677
8:50:00,205,0,1600,0,0,0,0,312,2117
8:55:00,205,0,1600,0,0,0,0,312,2117
9:00:00,305,0,1600,0,0,0,0,312,2217
9:05:00,305,0,1600,0,0,0,0,312,2217
9:10:00,305,0,1600,0,0,0,0,312,2217
9:15:00,100,0,0,0,0,0,0,342,442
9:20:00,100,0,0,0,0,0,0,342,442
9:25:00,100,0,0,0,0,0,0,342,442
9:30:00,100,80,0,0,0,0,0,1342,1522
9:35:00,100,251,0,0,0,0,0,1342,1693
9:40:00,100,242,0,0,0,0,0,1342,1684
9:45:00,100,242,0,0,0,0,0,1372,1714
9:50:00,160,234,0,0,0,0,0,122,516
9:55:00,160,160,0,0,0,0,0,122,442
10:00:00,160,0,0,0,0,0,0,122,282
10:05:00,160,0,0,0,0,0,0,122,282
10:10:00,160,0,0,0,0,0,0,122,282
10:15:00,160,0,0,0,0,0,0,92,252
10:20:00,160,0,0,0,0,0,0,92,252
10:25:00,160,0,0,0,0,0,0,92,252
10:30:00,160,0,0,0,0,0,0,92,252
10:35:00,160,0,0,0,0,0,0,62,222
10:40:00,160,80,0,0,0,0,0,62,302
10:45:00,160,251,0,0,0,0,0,62,473
10:50:00,160,242,0,0,0,0,0,62,464
10:55:00,160,242,0,0,0,0,0,62,464
11:00:00,0,234,0,0,0,0,0,62,296
11:05:00,0,160,0,0,0,0,0,62,222
11:10:00,0,0,1600,0,0,0,0,62,1662
11:15:00,0,0,1600,0,0,0,0,62,1662
11:20:00,0,0,1600,0,0,0,0,62,1662
11:25:00,0,0,1600,0,0,0,0,62,1662
11:30:00,60,0,1600,0,0,0,0,62,1722
11:35:00,60,0,1600,0,0,0,0,62,1722
11:40:00,60,0,1600,0,0,0,0,62,1722
11:45:00,120,0,1600,0,0,0,0,62,1782
11:50:00,120,80,0,0,0,0,0,62,262
11:55:00,120,251,0,0,0,0,0,62,433
12:00:00,120,242,0,0,0,0,0,62,424
12:05:00,120,242,0,0,0,0,0,62,424
12:10:00,120,234,0,0,0,0,0,62,416
12:15:00,325,160,0,0,0,0,0,62,547
12:20:00,325,0,0,0,0,0,0,62,387
12:25:00,325,0,0,0,0,0,0,242,567
12:30:00,325,0,0,0,0,0,0,242,567
12:35:00,265,0,0,0,0,0,0,242,507
12:40:00,265,0,0,0,0,0,0,242,507
12:45:00,265,0,0,0,0,0,0,242,507
12:50:00,265,0,0,0,0,0,0,242,507
12:55:00,265,0,0,0,0,0,0,242,507
13:00:00,265,80,0,0,0,0,0,242,587
13:05:00,265,251,0,0,0,0,0,242,758
13:10:00,265,242,0,0,0,0,0,242,749
13:15:00,265,242,0,0,0,0,0,242,749
13:20:00,265,234,0,0,0,0,0,242,741
13:25:00,205,160,0,0,0,0,0,242,607
13:30:00,205,0,0,0,0,0,0,242,447
13:35:00,205,0,0,0,0,0,0,242,447
13:40:00,205,0,0,0,0,0,0,242,447
13:45:00,205,0,0,0,0,0,0,242,447
13:50:00,205,0,0,0,0,0,0,242,447
13:55:00,205,0,0,0,0,0,0,62,267
14:00:00,205,0,0,0,0,0,0,62,267
14:05:00,0,0,0,0,0,0,0,62,62
14:10:00,0,80,0,0,0,0,0,62,142
14:15:00,0,251,0,0,0,0,0,62,313
14:20:00,0,242,0,0,0,0,0,62,304
14:25:00,50,242,0,0,0,0,0,62,354
14:30:00,50,234,0,0,0,0,0,62,346
14:35:00,50,160,0,0,0,0,0,62,272
14:40:00,50,0,1600,0,0,0,0,62,1712
14:45:00,50,0,1600,0,0,0,0,62,1712
14:50:00,50,0,1600,0,0,0,0,67,1717
14:55:00,50,0,1600,0,0,0,0,67,1717
15:00:00,80,0,1600,0,0,0,0,67,1747
15:05:00,80,0,1600,0,0,0,0,67,1747
15:10:00,80,0,1600,0,0,0,0,67,1747
15:15:00,80,0,1600,0,0,0,0,67,1747
15:20:00,80,80,1600,0,0,0,0,67,1827
15:25:00,50,251,1600,0,0,0,0,72,1973
15:30:00,50,242,0,0,0,0,0,72,364
15:35:00,50,242,0,0,0,0,0,72,364
15:40:00,50,234,0,0,0,0,0,72,356
15:45:00,50,160,0,0,0,0,0,72,282
15:50:00,50,0,0,0,0,0,0,72,122
15:55:00,50,0,0,0,0,0,0,72,122
16:00:00,50,0,0,0,0,0,0,72,122
16:05:00,255,0,0,0,0,0,0,72,327
16:10:00,255,0,0,0,0,0,0,72,327
16:15:00,205,0,0,0,0,0,0,72,277
16:20:00,205,0,0,0,0,0,0,72,277
16:25:00,205,0,0,0,0,0,0,72,277
16:30:00,205,80,0,0,0,0,0,72,357
16:35:00,205,251,0,0,0,0,0,1072,1528
16:40:00,205,242,0,0,0,0,0,1072,1519
16:45:00,205,242,0,0,0,0,0,1072,1519
16:50:00,205,234,0,0,0,0,0,1067,1506
16:55:00,265,160,0,0,0,0,0,1067,1492
17:00:00,265,0,0,0,0,0,0,67,332
17:05:00,60,0,0,0,0,0,0,67,127
17:10:00,60,0,0,0,0,0,0,67,127
17:15:00,110,0,0,0,0,0,0,67,177
17:20:00,170,0,0,0,0,0,0,62,232
17:25:00,170,0,1600,0,0,0,0,67,1837
17:30:00,170,0,1600,0,0,0,0,67,1837
17:35:00,110,0,1600,0,0,0,0,67,1777
17:40:00,110,80,1600,0,0,0,0,67,1857
17:45:00,110,251,1600,0,0,0,0,67,2028
17:50:00,110,242,1600,0,0,0,0,67,2019
17:55:00,110,242,1600,0,0,0,0,67,2019
18:00:00,110,234,1600,0,0,0,0,67,2011
18:05:00,140,160,1600,0,0,0,0,67,1967
18:10:00,140,0,1600,0,0,0,0,67,1807
18:15:00,140,0,0,0,0,0,0,67,207
18:20:00,110,0,0,0,0,0,0,67,177
18:25:00,110,0,0,0,0,0,0,67,177
18:30:00,210,0,1600,0,0,0,0,67,1877
18:35:00,90,0,1600,0,0,0,0,67,1757
18:40:00,90,0,1600,0,0,0,0,67,1757
18:45:00,90,0,1600,0,0,0,0,67,1757
18:50:00,90,80,1600,0,0,0,0,62,1832
18:55:00,60,251,0,0,0,0,0,62,373
19:00:00,60,242,1600,0,0,0,0,62,1964
19:05:00,120,242,1600,0,0,0,0,62,2024
19:10:00,60,234,0,0,0,0,0,62,356
19:15:00,60,160,0,0,0,0,0,62,282
19:20:00,60,0,0,0,0,0,0,62,122
19:25:00,0,0,0,0,0,0,0,62,62
19:30:00,0,0,0,0,0,0,0,62,62
19:35:00,0,0,0,0,0,0,0,62,62
19:40:00,0,0,0,0,0,0,0,62,62
19:45:00,60,0,0,0,0,0,0,62,122
19:50:00,60,0,0,0,0,0,0,62,122
19:55:00,60,0,0,0,0,0,0,62,122
20:00:00,60,80,0,0,0,0,0,62,202
20:05:00,60,251,0,0,0,0,0,62,373
20:10:00,60,242,0,0,0,0,0,62,364
20:15:00,60,242,0,0,0,0,0,62,364
20:20:00,60,234,0,0,0,0,0,62,356
20:25:00,60,160,0,0,0,0,0,62,282
20:30:00,60,0,0,0,0,0,0,62,122
20:35:00,60,0,0,0,0,0,0,67,127
20:40:00,60,0,0,0,0,0,0,67,127
20:45:00,90,0,0,0,0,0,0,67,157
20:50:00,90,0,0,0,0,0,0,67,157
20:55:00,120,0,0,0,0,0,0,67,187
21:00:00,120,0,0,0,0,0,0,67,187
21:05:00,120,0,0,0,0,0,0,67,187
21:10:00,120,80,0,0,0,0,0,67,267
21:15:00,90,251,0,0,0,0,0,67,408
21:20:00,30,242,0,0,0,0,0,67,339
21:25:00,30,242,0,0,0,0,0,62,334
21:30:00,30,234,0,0,0,0,0,62,326
21:35:00,30,160,0,0,0,0,0,62,252
21:40:00,30,0,0,0,0,0,0,62,92
21:45:00,80,0,0,0,0,0,0,62,142
21:50:00,80,0,0,0,0,0,0,62,142
21:55:00,50,0,0,0,0,0,0,162,212
22:00:00,50,0,0,0,0,0,0,162,212
22:05:00,50,0,0,0,0,0,0,162,212
22:10:00,50,0,0,0,0,0,0,162,212
22:15:00,50,0,0,0,0,0,0,162,212
22:20:00,50,80,0,0,0,0,0,162,292
22:25:00,50,251,0,0,0,0,0,162,463
22:30:00,50,242,0,0,0,0,0,162,454
22:35:00,50,242,0,0,0,0,0,162,454
22:40:00,50,234,0,0,0,0,0,162,446
22:45:00,0,160,0,0,0,0,0,162,322
22:50:00,0,0,0,0,0,0,0,162,162
22:55:00,0,0,0,0,0,0,0,162,162
23:00:00,0,0,0,0,0,0,0,162,162
23:05:00,0,0,0,0,0,0,0,62,62
23:10:00,0,0,0,0,0,0,0,182,182
23:15:00,0,0,0,0,0,0,0,182,182
23:20:00,0,0,0,0,0,0,0,182,182
23:25:00,0,0,0,0,0,0,0,182,182
23:30:00,0,80,0,0,0,0,0,182,262
23:35:00,0,251,0,0,0,0,0,182,433
23:40:00,0,242,0,0,0,0,0,182,424
23:45:00,205,242,0,0,0,0,0,182,629
23:50:00,205,234,0,0,0,0,0,182,621
23:55:00,0,160,0,0,0,0,0,182,342
0:00:00,60,0,0,0,0,0,0,67,127
0:05:00,60,0,0,0,0,0,0,67,127
0:10:00,60,0,0,0,0,0,0,67,127
0:15:00,60,0,0,0,0,0,0,67,127
0:20:00,60,0,0,0,0,0,0,62,122
0:25:00,60,80,0,0,0,0,0,62,202
0:30:00,60,251,0,0,0,0,0,62,373
0:35:00,60,242,0,0,0,0,0,62,364
0:40:00,90,242,0,0,0,0,0,62,394
0:45:00,90,890,0,0,0,0,0,62,1042
0:50:00,90,80,0,0,0,0,0,62,232
0:55:00,90,0,0,0,0,0,0,62,152
1:00:00,90,0,0,0,0,0,0,62,152
1:05:00,90,0,0,0,0,0,0,62,152
1:10:00,90,0,0,0,0,0,0,62,152
1:15:00,90,80,0,0,0,0,0,62,232
1:20:00,90,251,0,0,0,0,0,62,403
1:25:00,90,259,0,0,0,0,0,62,411
1:30:00,60,251,0,0,0,0,0,62,373
1:35:00,60,242,0,0,0,0,0,62,364
1:40:00,60,242,0,0,0,0,0,62,364
1:45:00,0,234,0,0,0,0,0,62,296
1:50:00,0,242,0,0,0,0,0,62,304
1:55:00,0,234,0,0,0,0,0,312,546
2:00:00,0,201,0,0,0,0,0,312,513
2:05:00,0,80,0,0,0,0,0,312,392
2:10:00,0,0,0,0,0,0,0,312,312
2:15:00,0,0,0,0,0,0,0,312,312
2:20:00,0,0,0,0,0,0,0,312,312
2:25:00,0,0,0,0,0,0,0,312,312
2:30:00,0,0,0,0,0,0,0,312,312
2:35:00,0,0,0,0,0,0,0,312,312
2:40:00,0,0,0,0,0,0,0,312,312
2:45:00,0,80,0,0,0,0,0,312,392
2:50:00,0,251,0,0,0,0,0,312,563
2:55:00,0,242,0,0,0,0,0,312,554
3:00:00,0,242,0,0,0,0,0,312,554
3:05:00,0,234,0,0,0,0,0,312,546
3:10:00,100,160,0,0,0,0,0,312,572
3:15:00,100,0,0,0,0,0,0,312,412
3:20:00,100,0,0,0,0,0,0,312,412
3:25:00,0,0,0,0,0,0,0,312,312
3:30:00,0,0,0,0,0,0,0,312,312
3:35:00,0,0,0,0,0,0,0,312,312
3:40:00,0,0,0,0,0,0,0,312,312
3:45:00,0,0,0,0,0,0,0,62,62
3:50:00,0,0,0,0,0,0,0,62,62
3:55:00,0,80,0,0,0,0,0,62,142
4:00:00,0,251,0,0,0,0,0,62,313
4:05:00,0,242,0,0,0,0,0,62,304
4:10:00,0,242,0,0,0,0,0,62,304
4:15:00,0,234,0,0,0,0,0,62,296
4:20:00,0,160,0,0,0,0,0,62,222
4:25:00,0,0,0,0,0,0,0,62,62
4:30:00,0,0,0,0,0,0,0,62,62
4:35:00,0,0,0,0,0,0,0,62,62
4:40:00,0,0,0,0,0,0,0,62,62
4:45:00,0,0,0,0,0,0,0,62,62
4:50:00,0,0,0,0,0,0,0,62,62
4:55:00,0,0,0,0,0,0,0,62,62
5:00:00,60,0,0,0,0,0,0,62,122
5:05:00,60,80,0,0,0,0,0,62,202
5:10:00,60,251,0,0,0,0,0,62,373
5:15:00,90,242,0,0,0,0,0,62,394
5:20:00,90,242,0,0,0,0,0,62,394
5:25:00,90,234,0,0,0,0,0,62,386
5:30:00,90,160,0,0,0,0,0,62,312
5:35:00,190,0,0,0,0,0,0,62,252
5:40:00,250,0,0,0,0,0,0,62,312
