,Lights,Refrigerator,Kitchen stove,Dishwasher,Washer,Dryer,Freezer,Other Appliances,Total (5 min)
Time,Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),Power (W)
3:50:00,0,0,0,0,0,0,61,162,223
3:55:00,0,0,0,0,0,0,191,162,353
4:00:00,0,0,0,0,0,0,185,342,527
4:05:00,0,0,0,0,0,0,185,342,527
4:10:00,0,0,0,0,0,0,178,342,520
4:15:00,0,0,0,0,0,0,122,342,464
4:20:00,0,80,0,0,0,0,0,342,422
4:25:00,0,251,0,0,0,0,0,342,593
4:30:00,120,242,0,0,0,0,0,162,524
4:35:00,120,242,0,0,0,0,0,162,524
4:40:00,0,234,0,0,0,0,0,162,396
4:45:00,0,160,0,0,0,0,0,162,322
4:50:00,0,0,0,0,0,0,0,162,162
4:55:00,0,0,0,0,0,0,0,262,262
5:00:00,0,0,0,0,0,0,61,162,223
5:05:00,0,0,0,0,0,0,191,162,353
5:10:00,0,0,0,0,0,0,185,162,347
5:15:00,0,0,0,0,0,0,185,162,347
5:20:00,0,0,0,0,0,0,178,162,340
5:25:00,0,0,0,0,0,0,122,162,284
5:30:00,0,80,0,0,0,0,0,162,242
5:35:00,0,251,0,0,0,0,0,62,313
5:40:00,0,242,0,0,0,0,0,62,304
5:45:00,0,242,0,0,0,0,0,62,304
5:50:00,0,234,0,0,0,0,0,62,296
5:55:00,100,160,0,0,0,0,0,62,322
6:00:00,100,0,0,0,0,0,0,62,162
6:05:00,100,0,0,0,0,0,0,62,162
6:10:00,100,0,0,0,0,0,61,62,223
6:15:00,100,0,0,0,0,0,191,62,353
6:20:00,120,0,0,0,0,0,185,62,367
6:25:00,530,0,0,0,0,0,185,182,897
6:30:00,530,0,0,0,0,0,178,182,890
6:35:00,530,0,0,0,0,0,122,312,964
6:40:00,530,80,0,0,0,0,0,312,922
6:45:00,530,251,0,0,0,0,0,312,1093
6:50:00,120,242,0,0,0,0,0,312,674
6:55:00,120,242,0,0,0,0,0,312,674
7:00:00,120,234,0,0,0,0,0,312,666
7:05:00,120,160,0,0,0,0,0,312,592
7:10:00,120,0,0,0,0,0,0,312,432
7:15:00,120,0,0,0,0,0,0,312,432
7:20:00,120,0,0,0,0,0,61,312,493
7:25:00,120,0,0,0,0,0,191,312,623
7:30:00,120,0,0,0,0,0,185,312,617
7:35:00,120,0,0,0,0,0,185,312,617
7:40:00,120,0,0,0,0,0,178,312,610
7:45:00,120,0,0,0,0,0,122,312,554
7:50:00,530,80,0,0,0,0,0,312,922
7:55:00,410,251,0,0,0,0,0,312,973
8:00:00,410,242,0,0,0,0,0,312,964
8:05:00,410,242,0,0,0,0,0,342,994
8:10:00,410,234,0,0,0,0,0,92,736
8:15:00,410,160,0,0,0,0,0,92,662
8:20:00,410,0,0,0,0,0,0,92,502
8:25:00,410,0,0,0,0,0,0,92,502
8:30:00,410,0,0,0,0,0,61,92,563
8:35:00,530,0,0,0,0,0,191,92,813
8:40:00,410,0,0,0,0,0,185,92,687
8:45:00,410,0,0,0,0,0,185,92,687
8:50:00,0,0,0,0,0,0,178,92,270
8:55:00,0,0,0,0,0,0,122,92,214
9:00:00,0,80,0,0,0,0,0,92,172
9:05:00,0,251,0,0,0,0,0,92,343
9:10:00,0,242,0,0,0,0,0,92,334
9:15:00,0,242,0,0,0,0,0,92,334
9:20:00,0,234,0,0,0,0,0,92,326
9:25:00,0,160,0,0,0,0,0,62,222
9:30:00,0,0,0,0,0,0,0,62,62
9:35:00,0,0,0,0,0,0,0,62,62
9:40:00,0,0,0,0,0,0,61,62,123
9:45:00,0,0,0,0,0,0,191,62,253
9:50:00,0,0,0,0,0,0,185,62,247
9:55:00,0,0,0,0,0,0,185,62,247
10:00:00,0,0,0,0,505,0,178,62,745
10:05:00,0,0,0,0,505,0,122,62,689
10:10:00,0,80,0,0,505,0,0,62,647
10:15:00,0,251,0,0,0,0,0,62,313
10:20:00,0,242,0,0,0,0,0,62,304
10:25:00,0,242,0,0,505,0,0,62,809
10:30:00,0,234,0,0,505,0,0,62,801
10:35:00,0,160,0,0,505,0,0,62,727
10:40:00,0,0,0,0,0,0,0,62,62
10:45:00,0,0,0,0,0,0,0,62,62
10:50:00,0,0,0,0,0,0,61,62,123
10:55:00,0,0,0,0,0,0,191,62,253
11:00:00,0,0,0,0,0,0,185,62,247
11:05:00,0,0,0,0,0,0,185,62,247
11:10:00,0,0,0,0,0,4115,178,62,4356
11:15:00,0,0,0,0,0,4115,122,62,4299
11:20:00,0,80,0,0,0,4115,0,62,4257
11:25:00,0,251,0,0,0,4115,0,62,4428
11:30:00,0,242,0,0,0,4115,0,62,4420
11:35:00,0,242,0,0,0,4115,0,62,4420
11:40:00,0,234,0,0,0,4115,0,62,4411
11:45:00,0,160,0,0,0,0,0,62,222
11:50:00,0,0,0,0,0,0,0,62,62
11:55:00,0,0,0,0,0,0,0,62,62
12:00:00,0,0,0,0,0,0,61,62,123
12:05:00,0,0,0,0,0,0,191,62,253
12:10:00,0,0,0,0,0,0,185,62,247
12:15:00,0,0,0,0,0,0,185,62,247
12:20:00,0,0,0,0,0,0,178,62,240
12:25:00,0,0,0,0,0,0,122,62,184
12:30:00,0,80,0,0,0,0,0,62,142
12:35:00,0,251,0,0,0,0,0,62,313
12:40:00,0,242,0,0,0,0,0,62,304
12:45:00,0,242,0,0,0,0,0,62,304
12:50:00,0,234,0,0,0,0,0,62,296
12:55:00,0,160,0,0,0,0,0,62,222
13:00:00,100,0,0,0,0,0,0,62,162
13:05:00,100,0,0,0,0,0,0,67,167
13:10:00,100,0,0,0,0,0,61,67,228
13:15:00,0,0,0,0,0,0,191,67,258
13:20:00,0,0,0,0,0,0,185,67,252
13:25:00,410,0,0,0,0,0,185,67,662
13:30:00,410,0,0,0,0,0,178,317,905
13:35:00,410,0,0,0,0,0,122,317,849
13:40:00,0,80,0,0,0,0,0,317,397
13:45:00,0,251,0,0,0,0,0,317,568
13:50:00,0,242,0,0,0,0,0,317,559
13:55:00,0,242,0,0,0,0,0,317,559
14:00:00,0,234,0,0,0,0,0,317,551
14:05:00,0,160,0,0,0,0,0,317,477
14:10:00,0,0,0,0,0,0,0,317,317
14:15:00,0,0,0,0,0,0,0,317,317
14:20:00,0,0,0,0,0,0,61,317,378
14:25:00,120,0,0,0,0,0,191,317,628
14:30:00,120,0,0,0,0,0,185,317,622
14:35:00,120,0,0,0,0,0,185,317,622
14:40:00,120,0,0,0,0,0,178,317,615
14:45:00,120,0,0,0,0,0,122,317,559
14:50:00,120,80,0,0,0,0,0,317,517
14:55:00,120,251,0,0,0,0,0,317,688
15:00:00,120,242,0,0,0,0,0,312,674
15:05:00,120,242,0,0,0,0,0,312,674
15:10:00,120,234,0,0,0,0,0,312,666
15:15:00,120,160,0,0,0,0,0,312,592
15:20:00,120,0,0,0,0,0,0,312,432
15:25:00,120,0,0,0,0,0,0,312,432
15:30:00,120,0,0,0,0,0,61,1062,1243
15:35:00,120,0,0,0,0,0,191,1062,1373
15:40:00,120,0,0,0,0,0,185,1062,1367
15:45:00,0,0,0,0,0,0,185,1062,1247
15:50:00,0,0,0,0,0,0,178,1062,1240
15:55:00,60,0,0,0,0,0,122,1062,1244
16:00:00,60,80,0,0,0,0,0,1062,1202
16:05:00,60,251,1600,0,0,0,0,1162,3073
16:10:00,60,242,1600,0,0,0,0,162,2064
16:15:00,60,242,1600,0,0,0,0,162,2064
16:20:00,60,234,1600,0,0,0,0,162,2056
16:25:00,60,160,1600,0,0,0,0,162,1982
16:30:00,60,0,1600,0,0,0,0,162,1822
16:35:00,60,0,0,0,0,0,0,162,222
16:40:00,60,0,0,0,0,0,61,162,283
16:45:00,60,0,0,0,0,0,191,162,413
16:50:00,180,0,0,0,0,0,185,162,527
16:55:00,180,0,0,0,0,0,185,162,527
17:00:00,280,0,0,0,0,0,178,167,625
17:05:00,690,0,0,0,0,0,122,167,979
17:10:00,690,80,0,0,0,0,0,167,937
17:15:00,1040,251,0,0,0,0,0,167,1458
17:20:00,1040,242,0,0,0,0,0,167,1449
17:25:00,1450,242,0,0,0,0,0,167,1859
17:30:00,1450,234,0,0,0,0,0,167,1851
17:35:00,1450,160,1600,0,0,0,0,67,3277
17:40:00,1570,0,1600,0,0,0,0,67,3237
17:45:00,1570,0,1600,0,0,0,0,67,3237
17:50:00,1160,0,1600,0,0,0,61,67,2888
17:55:00,940,0,0,0,0,0,191,67,1198
18:00:00,940,0,0,0,0,0,185,167,1292
18:05:00,940,0,0,0,0,0,185,167,1292
18:10:00,1000,0,0,0,0,0,178,167,1345
18:15:00,1100,0,0,0,0,0,122,167,1389
18:20:00,1100,80,0,0,0,0,0,167,1347
18:25:00,1040,251,0,0,0,0,0,167,1458
18:30:00,630,242,0,0,0,0,0,167,1039
18:35:00,750,242,0,0,0,0,0,167,1159
18:40:00,750,890,0,0,0,0,0,412,2052
18:45:00,750,80,0,0,0,0,0,442,1272
18:50:00,650,0,0,0,0,0,0,442,1092
18:55:00,850,0,0,0,0,0,0,442,1292
19:00:00,850,0,0,0,0,0,61,1942,2853
19:05:00,850,0,0,0,0,0,191,1942,2983
19:10:00,560,80,0,0,0,0,185,1942,2766
19:15:00,360,251,0,0,0,0,185,1942,2737
19:20:00,460,259,0,0,0,0,178,1942,2839
19:25:00,460,251,0,0,0,0,122,1942,2775
19:30:00,520,242,0,0,0,0,0,1942,2704
19:35:00,520,242,0,0,0,0,0,1942,2704
19:40:00,460,234,0,0,0,0,0,1842,2536
19:45:00,460,242,0,0,0,0,0,342,1044
19:50:00,520,234,0,0,0,0,0,342,1096
19:55:00,420,201,0,467,0,0,0,1342,2430
20:00:00,710,80,0,467,0,0,0,1092,2349
20:05:00,530,0,0,467,0,0,0,92,1089
20:10:00,530,0,0,467,0,0,61,92,1150
20:15:00,530,0,0,467,0,0,191,92,1280
20:20:00,940,0,0,467,0,0,185,92,1684
20:25:00,880,0,0,467,0,0,185,92,1624
20:30:00,1290,0,0,0,0,0,178,92,1560
20:35:00,1290,0,0,0,0,0,122,62,1474
20:40:00,1290,80,0,0,0,0,0,162,1532
20:45:00,1350,251,0,0,0,0,0,162,1763
20:50:00,940,242,0,0,0,0,0,162,1344
20:55:00,940,242,0,0,0,0,0,162,1344
21:00:00,940,234,0,0,0,0,0,162,1336
21:05:00,940,160,0,0,0,0,0,162,1262
21:10:00,940,0,0,0,0,0,0,162,1102
21:15:00,940,0,0,0,0,0,0,162,1102
21:20:00,120,0,0,0,0,0,61,62,243
21:25:00,120,0,0,0,0,0,191,62,373
21:30:00,120,0,0,0,0,0,185,62,367
21:35:00,0,0,0,0,0,0,185,62,247
21:40:00,100,0,0,0,0,0,178,62,340
21:45:00,100,0,0,0,0,0,122,62,284
21:50:00,100,80,0,0,0,0,0,62,242
21:55:00,100,251,0,0,0,0,0,62,413
22:00:00,100,242,0,0,0,0,0,62,404
22:05:00,100,242,0,0,0,0,0,62,404
22:10:00,100,234,0,0,0,0,0,62,396
22:15:00,100,160,0,0,0,0,0,62,322
22:20:00,100,0,0,0,0,0,0,62,162
22:25:00,100,0,0,0,0,0,0,62,162
22:30:00,100,0,0,0,0,0,61,62,223
22:35:00,100,0,0,0,0,0,191,62,353
22:40:00,100,0,0,0,0,0,185,62,347
22:45:00,100,0,0,0,0,0,185,62,347
22:50:00,100,0,0,0,0,0,679,62,841
22:55:00,0,0,0,0,0,0,61,312,373
23:00:00,0,80,0,0,0,0,0,312,392
23:05:00,0,251,0,0,0,0,0,312,563
23:10:00,0,242,0,0,0,0,0,312,554
23:15:00,0,242,0,0,0,0,0,312,554
23:20:00,0,234,0,0,0,0,61,312,607
23:25:00,0,160,0,0,0,0,191,312,663
23:30:00,0,0,0,0,0,0,197,312,509
23:35:00,0,0,0,0,0,0,191,312,503
23:40:00,0,0,0,0,0,0,185,312,497
23:45:00,0,0,0,0,0,0,185,312,497
23:50:00,0,0,0,0,0,0,178,312,490
23:55:00,0,0,0,0,0,0,185,312,497
0:00:00,60,0,0,0,0,0,0,62,122
0:05:00,60,0,0,0,0,0,0,62,122
0:10:00,60,80,0,0,0,0,61,62,262
0:15:00,60,251,0,0,0,0,191,62,564
0:20:00,60,242,0,0,0,0,185,62,549
0:25:00,0,242,0,0,0,0,185,62,489
0:30:00,0,234,0,0,0,0,178,62,474
0:35:00,0,160,0,0,0,0,122,62,344
0:40:00,0,0,0,0,0,0,0,62,62
0:45:00,0,0,0,0,0,0,0,62,62
0:50:00,0,0,0,0,0,0,0,62,62
0:55:00,0,0,0,0,0,0,0,62,62
1:00:00,0,0,0,0,0,0,0,62,62
1:05:00,0,0,0,0,0,0,0,102,102
1:10:00,0,0,0,0,0,0,0,102,102
1:15:00,0,0,0,0,0,0,0,142,142
1:20:00,0,80,0,0,0,0,61,142,282
1:25:00,0,251,0,0,0,0,191,142,584
1:30:00,0,242,0,0,0,0,185,142,569
1:35:00,0,242,0,0,0,0,185,142,569
1:40:00,0,234,0,0,0,0,178,142,554
1:45:00,0,160,0,0,0,0,122,142,424
1:50:00,0,0,0,0,0,0,0,102,102
1:55:00,0,0,0,0,0,0,0,102,102
2:00:00,0,0,0,0,0,0,0,102,102
2:05:00,0,0,0,0,0,0,0,102,102
2:10:00,0,0,0,0,0,0,0,102,102
2:15:00,0,0,0,0,0,0,0,277,277
2:20:00,410,0,0,0,0,0,0,277,687
2:25:00,410,0,0,0,0,0,0,277,687
2:30:00,410,80,0,0,0,0,61,277,827
2:35:00,410,251,0,0,0,0,191,277,1129
2:40:00,410,242,0,0,0,0,185,277,1114
2:45:00,410,242,0,0,0,0,185,277,1114
2:50:00,410,234,0,0,0,0,178,237,1059
2:55:00,410,160,0,0,0,0,122,237,929
3:00:00,410,0,0,0,0,0,0,237,647
3:05:00,410,0,0,0,0,0,0,237,647
3:10:00,410,0,0,0,0,0,0,237,647
3:15:00,410,0,0,0,0,0,0,237,647
3:20:00,410,0,0,0,0,0,0,237,647
3:25:00,410,0,0,0,0,0,0,237,647
3:30:00,410,0,0,0,0,0,0,237,647
3:35:00,410,0,0,0,0,0,0,237,647
3:40:00,0,80,0,0,0,0,61,237,377
3:45:00,0,251,0,0,0,0,191,62,504
3:50:00,0,242,0,0,0,0,185,62,489
3:55:00,0,242,0,0,0,0,185,62,489
4:00:00,0,234,0,0,0,0,178,62,474
4:05:00,0,160,0,0,0,0,122,162,444
4:10:00,0,0,0,0,0,0,0,192,192
4:15:00,0,0,0,0,0,0,0,192,192
4:20:00,0,0,0,0,0,0,0,192,192
4:25:00,0,0,0,0,0,0,0,192,192
4:30:00,0,0,0,0,0,0,0,192,192
4:35:00,0,0,0,0,0,0,0,162,162
4:40:00,0,0,0,0,0,0,0,162,162
4:45:00,0,0,0,0,0,0,0,62,62
4:50:00,0,80,0,0,0,0,61,62,202
4:55:00,0,251,0,0,0,0,191,62,504
5:00:00,0,242,0,0,0,0,185,62,489
5:05:00,0,242,0,0,0,0,185,62,489
5:10:00,0,234,0,0,0,0,178,62,474
5:15:00,0,160,0,0,0,0,122,62,344
5:20:00,0,0,0,0,0,0,0,62,62
5:25:00,0,0,0,0,0,0,0,62,62
5:30:00,0,0,0,0,0,0,0,62,62
5:35:00,200,0,0,0,0,0,0,62,262
5:40:00,200,0,0,0,0,0,0,62,262
5:45:00,200,0,0,0,0,0,0,62,262
5:50:00,200,0,0,0,0,0,0,62,262
5:55:00,200,0,0,0,0,0,0,62,262
6:00:00,0,80,0,0,0,0,61,62,202
6:05:00,0,251,0,0,0,0,191,92,534
6:10:00,120,242,0,0,0,0,185,97,644
6:15:00,0,242,0,0,0,0,185,97,524
6:20:00,0,234,0,0,0,0,178,127,539
6:25:00,0,160,0,0,0,0,122,127,409
6:30:00,0,0,0,0,0,0,0,97,97
6:35:00,0,0,0,0,0,0,0,347,347
6:40:00,0,0,0,0,0,0,0,347,347
6:45:00,0,0,0,0,0,0,0,347,347
6:50:00,0,0,0,0,0,0,0,1347,1347
6:55:00,0,0,0,0,0,0,0,1347,1347
7:00:00,0,0,0,0,0,0,0,1347,1347
7:05:00,0,0,0,0,0,0,0,1347,1347
7:10:00,0,80,0,0,0,0,61,1347,1487
7:15:00,0,251,0,0,0,0,191,347,789
7:20:00,0,242,0,0,0,0,185,347,774
7:25:00,0,242,0,0,0,0,185,347,774
7:30:00,0,234,0,0,0,0,178,347,759
7:35:00,200,160,0,0,0,0,122,347,829
7:40:00,200,0,0,0,0,0,0,312,512
7:45:00,200,0,0,0,0,0,0,312,512
7:50:00,200,0,0,0,0,0,0,62,262
7:55:00,200,0,0,0,0,0,0,62,262
8:00:00,200,0,0,0,0,0,0,62,262
8:05:00,200,0,0,0,0,0,0,62,262
8:10:00,200,0,0,0,0,0,0,62,262
8:15:00,200,0,0,0,0,0,0,62,262
8:20:00,200,80,0,0,0,0,61,312,652
8:25:00,200,251,0,0,0,0,191,312,954
8:30:00,200,242,0,0,0,0,185,312,939
8:35:00,320,242,0,0,0,0,185,312,1059
8:40:00,320,890,0,0,0,0,178,312,1701
8:45:00,120,80,0,467,0,0,122,562,1351
8:50:00,120,0,0,467,0,0,0,312,899
8:55:00,120,0,0,467,0,0,0,312,899
9:00:00,120,0,0,467,0,0,0,312,899
9:05:00,120,0,0,467,0,0,0,412,999
9:10:00,120,80,0,467,0,0,0,412,1079
9:15:00,120,251,0,467,0,0,0,412,1250
9:20:00,120,259,0,467,0,0,0,412,1258
9:25:00,120,251,0,0,0,0,0,412,783
9:30:00,120,242,0,0,0,0,61,412,835
9:35:00,120,242,0,0,0,0,191,662,1215
9:40:00,120,234,0,0,0,0,185,662,1201
9:45:00,120,242,0,0,0,0,185,662,1209
9:50:00,120,234,0,0,0,0,178,662,1194
9:55:00,120,201,0,0,0,0,122,662,1105
10:00:00,120,80,0,0,0,0,0,912,1112
10:05:00,120,0,0,0,0,0,0,942,1062
10:10:00,120,0,0,0,0,0,0,697,817
10:15:00,120,0,0,467,0,0,0,697,1284
10:20:00,120,0,0,467,0,0,0,697,1284
10:25:00,120,0,0,467,0,0,0,597,1184
10:30:00,60,0,0,467,0,0,0,597,1124
10:35:00,60,0,0,467,0,0,0,347,874
10:40:00,260,80,0,467,0,0,61,347,1214
10:45:00,260,251,0,467,0,0,191,347,1516
10:50:00,260,242,0,467,0,0,185,347,1501
10:55:00,260,242,0,467,0,0,185,347,1501
11:00:00,260,234,0,0,0,0,178,347,1019
11:05:00,260,160,0,0,0,0,122,347,889
11:10:00,260,0,0,0,0,0,0,347,607
11:15:00,260,0,0,0,0,0,0,377,637
11:20:00,260,0,0,0,0,0,0,377,637
11:25:00,260,0,0,0,0,0,0,377,637
11:30:00,60,0,0,0,0,0,0,377,437
11:35:00,60,0,0,0,0,0,0,347,407
11:40:00,60,0,0,0,0,0,0,92,152
11:45:00,60,0,0,0,0,0,0,92,152
11:50:00,60,80,0,0,0,0,61,92,292
11:55:00,60,251,0,0,0,0,191,92,594
12:00:00,60,242,0,0,0,0,185,92,579
12:05:00,60,242,0,0,0,0,185,92,579
12:10:00,0,234,0,0,0,0,178,92,504
12:15:00,0,160,0,0,0,0,122,92,374
12:20:00,0,0,0,0,0,0,0,92,92
12:25:00,0,0,0,0,0,0,0,62,62
12:30:00,0,0,0,0,0,0,0,62,62
12:35:00,0,0,0,0,0,0,0,62,62
12:40:00,0,0,0,0,0,0,0,62,62
12:45:00,0,0,0,0,0,0,0,62,62
12:50:00,0,0,0,0,0,0,0,62,62
12:55:00,0,0,0,0,0,0,0,62,62
13:00:00,0,80,0,0,0,0,61,62,202
13:05:00,0,251,0,0,0,0,191,62,504
13:10:00,0,242,0,0,0,0,185,62,489
13:15:00,0,242,0,0,0,0,185,62,489
13:20:00,0,234,0,0,0,0,178,62,474
13:25:00,0,160,0,0,0,0,122,62,344
13:30:00,0,0,0,0,0,0,0,62,62
13:35:00,0,0,0,0,0,0,0,62,62
13:40:00,0,0,0,0,0,0,0,62,62
13:45:00,0,0,0,0,0,0,0,62,62
13:50:00,0,0,0,0,0,0,0,1062,1062
13:55:00,0,0,0,0,0,0,0,1102,1102
14:00:00,0,0,0,0,0,0,0,1102,1102
14:05:00,0,0,0,0,0,0,0,1102,1102
14:10:00,0,80,0,0,0,0,61,1102,1242
14:15:00,0,251,0,0,0,0,191,1102,1544
14:20:00,0,242,0,0,0,0,185,1102,1529
14:25:00,0,242,0,0,0,0,185,1102,1529
14:30:00,0,234,0,0,0,0,178,102,514
14:35:00,0,160,0,0,0,0,122,102,384
14:40:00,0,0,0,0,0,0,0,102,102
14:45:00,0,0,0,0,0,0,0,132,132
14:50:00,0,0,0,0,0,0,0,92,92
14:55:00,0,0,0,0,0,0,0,92,92
15:00:00,0,0,0,0,0,0,0,92,92
15:05:00,410,0,0,0,0,0,0,97,507
15:10:00,410,0,0,0,0,0,0,92,502
15:15:00,0,0,0,0,0,0,0,92,92
15:20:00,60,80,0,0,0,0,61,92,292
15:25:00,60,251,0,0,0,0,191,92,594
15:30:00,60,242,0,0,0,0,185,92,579
15:35:00,470,242,0,0,0,0,185,92,989
15:40:00,470,234,0,0,0,0,178,92,974
15:45:00,470,160,0,0,0,0,122,92,844
15:50:00,470,0,0,0,0,0,0,272,742
15:55:00,470,0,0,0,0,0,0,272,742
16:00:00,470,0,0,0,0,0,0,272,742
16:05:00,570,0,0,0,0,0,0,272,842
16:10:00,570,0,1600,0,0,0,0,452,2622
16:15:00,570,0,1600,0,0,0,0,912,3082
16:20:00,570,0,1600,0,0,0,0,912,3082
16:25:00,570,0,0,0,0,0,0,912,1482
16:30:00,570,80,0,0,0,0,61,452,1162
16:35:00,570,251,0,0,0,0,191,452,1464
16:40:00,570,242,0,0,0,0,185,452,1449
16:45:00,510,242,0,0,0,0,185,542,1479
16:50:00,510,234,0,0,0,0,178,792,1714
16:55:00,510,160,0,0,0,0,122,612,1404
17:00:00,410,0,0,0,0,0,0,612,1022
17:05:00,510,0,0,0,0,0,0,612,1122
17:10:00,510,0,0,0,0,0,0,612,1122
17:15:00,510,0,0,0,0,0,0,652,1162
17:20:00,510,0,0,0,0,0,0,652,1162
17:25:00,100,0,0,0,0,0,0,532,632
17:30:00,200,0,0,0,0,0,0,532,732
17:35:00,610,0,0,0,0,0,0,562,1172
17:40:00,610,80,0,0,0,0,61,562,1312
17:45:00,730,251,0,0,0,0,191,562,1734
17:50:00,630,242,0,0,0,0,185,562,1619
17:55:00,630,242,0,0,0,0,185,532,1589
18:00:00,630,234,0,0,0,0,178,352,1394
18:05:00,750,160,0,0,0,0,122,352,1384
18:10:00,750,0,0,0,0,0,0,202,952
18:15:00,630,0,0,0,0,0,0,202,832
18:20:00,630,0,0,0,0,0,0,202,832
18:25:00,630,0,0,0,0,0,0,202,832
18:30:00,220,0,0,0,0,0,0,202,422
18:35:00,220,0,0,0,0,0,0,202,422
18:40:00,220,0,0,0,0,0,0,202,422
18:45:00,340,0,0,0,0,0,0,202,542
18:50:00,340,80,0,0,0,0,61,302,782
18:55:00,530,251,0,0,0,0,191,202,1174
19:00:00,530,242,0,0,0,0,185,132,1089
19:05:00,530,242,0,0,0,0,185,132,1089
19:10:00,530,234,0,0,0,0,178,132,1074
19:15:00,530,160,0,0,0,0,122,92,904
19:20:00,940,0,0,0,0,0,0,92,1032
19:25:00,940,0,0,0,0,0,0,92,1032
19:30:00,940,0,0,0,0,0,0,92,1032
19:35:00,940,0,0,0,0,0,0,92,1032
19:40:00,940,0,0,0,0,0,0,92,1032
19:45:00,940,0,0,467,0,0,0,92,1499
19:50:00,940,0,0,467,0,0,0,92,1499
19:55:00,940,0,0,467,0,0,0,92,1499
20:00:00,940,80,0,467,0,0,61,92,1639
20:05:00,940,251,0,467,0,0,191,92,1941
20:10:00,1000,242,0,467,0,0,185,92,1986
20:15:00,1000,242,0,467,0,0,185,92,1986
20:20:00,880,234,0,467,0,0,679,92,2352
20:25:00,880,160,0,467,0,0,61,92,1660
20:30:00,470,0,0,0,0,0,0,92,562
20:35:00,510,0,0,0,0,0,0,92,602
20:40:00,510,0,0,0,0,0,0,62,572
20:45:00,570,0,0,0,0,0,0,62,632
20:50:00,570,0,0,0,0,0,61,62,693
20:55:00,220,0,0,0,0,0,191,62,473
21:00:00,220,0,0,0,0,0,197,62,479
21:05:00,120,0,0,0,0,0,191,162,473
21:10:00,120,80,0,0,0,0,185,1062,1446
21:15:00,120,251,0,0,0,0,185,62,617
21:20:00,120,242,0,0,0,0,178,312,853
21:25:00,120,242,0,0,0,0,185,412,959
21:30:00,120,234,0,0,0,0,178,412,944
21:35:00,120,160,0,0,0,0,153,412,845
21:40:00,120,0,0,0,0,0,61,412,593
21:45:00,120,0,0,0,0,0,0,412,532
21:50:00,120,0,0,0,0,0,0,412,532
21:55:00,470,0,0,0,0,0,0,412,882
22:00:00,470,0,0,0,0,0,0,412,882
22:05:00,470,0,0,0,0,0,0,412,882
22:10:00,410,0,0,0,0,0,0,532,942
22:15:00,410,0,0,0,0,0,0,432,842
22:20:00,470,80,0,0,0,0,61,432,1042
22:25:00,470,251,0,0,0,0,191,432,1344
22:30:00,470,242,0,0,0,0,185,432,1329
22:35:00,470,242,0,0,0,0,185,432,1329
22:40:00,470,234,0,0,0,0,178,432,1314
22:45:00,470,160,0,0,0,0,122,182,934
22:50:00,470,0,0,0,0,0,0,182,652
22:55:00,470,0,0,0,0,0,0,182,652
23:00:00,60,0,0,0,0,0,0,182,242
23:05:00,60,0,0,0,0,0,0,182,242
23:10:00,180,0,0,0,0,0,0,182,362
23:15:00,300,0,0,0,0,0,0,182,482
23:20:00,300,0,0,0,0,0,0,182,482
23:25:00,300,0,0,0,0,0,0,182,482
23:30:00,300,80,0,0,0,0,61,182,622
23:35:00,300,251,0,0,0,0,191,182,924
23:40:00,300,242,0,0,0,0,185,182,909
23:45:00,300,242,0,0,0,0,185,182,909
23:50:00,300,234,0,0,0,0,178,182,894
23:55:00,0,160,0,0,0,0,122,62,344
0:00:00,410,160,0,0,0,0,0,342,912
0:05:00,410,0,0,0,0,0,0,162,572
0:10:00,410,0,0,0,0,0,0,162,572
0:15:00,410,0,0,0,0,0,0,162,572
0:20:00,410,0,0,0,0,0,0,162,572
0:25:00,410,0,0,0,0,0,0,162,572
0:30:00,410,0,0,0,0,0,0,192,602
0:35:00,410,0,0,0,0,0,0,192,602
0:40:00,410,0,0,0,0,0,61,92,563
0:45:00,410,80,0,0,0,0,191,92,773
0:50:00,410,251,0,0,0,0,185,92,937
0:55:00,410,242,0,0,0,0,185,92,929
1:00:00,410,242,0,0,0,0,178,92,923
1:05:00,410,234,0,0,0,0,122,92,858
1:10:00,410,160,0,0,0,0,0,92,662
1:15:00,410,0,0,0,0,0,0,92,502
1:20:00,0,0,0,0,0,0,0,92,92
1:25:00,0,0,0,0,0,0,0,92,92
1:30:00,0,0,0,0,0,0,0,92,92
1:35:00,0,0,0,0,0,0,0,92,92
1:40:00,0,0,0,0,0,0,0,92,92
1:45:00,0,0,0,0,0,0,0,92,92
1:50:00,0,0,0,0,0,0,61,92,153
1:55:00,0,80,0,0,0,0,191,92,363
2:00:00,0,251,0,0,0,0,185,92,527
2:05:00,0,242,0,467,0,0,185,92,986
2:10:00,0,242,0,467,0,0,178,92,980
2:15:00,0,234,0,467,0,0,122,92,915
2:20:00,0,160,0,467,0,0,0,962,1589
2:25:00,0,0,0,467,0,0,0,962,1429
2:30:00,0,0,0,467,0,0,0,962,1429
2:35:00,0,0,0,467,0,0,0,962,1429
2:40:00,0,0,0,0,0,0,0,962,962
2:45:00,0,0,0,0,0,0,0,962,962
2:50:00,0,0,0,0,0,0,0,962,962
2:55:00,0,0,0,0,0,0,0,962,962
3:00:00,0,0,0,0,0,0,61,962,1023
3:05:00,0,80,0,0,0,0,191,962,1233
3:10:00,0,251,0,0,0,0,185,962,1397
