,Lights,Refrigerator,Kitchen stove,Dishwasher,Washer,Dryer,Freezer,Other Appliances,Total (5 min)
15:55:00,0,251,0,0,0,0,178,182,611
16:00:00,410,242,0,0,0,0,153,182,987
16:05:00,410,242,0,0,0,0,61,182,895
16:10:00,410,234,0,0,0,0,0,182,826
16:15:00,510,160,0,0,0,0,0,187,857
16:20:00,510,0,0,0,0,0,0,187,697
16:25:00,710,0,0,0,0,0,0,362,1072
16:30:00,710,0,0,0,0,0,0,242,952
16:35:00,710,0,0,0,0,0,0,242,952
16:40:00,810,0,0,0,0,0,0,242,1052
16:45:00,710,0,0,0,0,0,61,242,1013
16:50:00,830,0,0,0,0,0,191,242,1263
16:55:00,830,0,0,0,0,0,185,242,1257
17:00:00,830,80,0,0,0,0,185,242,1336
17:05:00,630,251,0,0,0,0,178,242,1301
17:10:00,630,242,0,0,0,0,122,242,1236
17:15:00,630,242,0,0,0,0,0,67,939
17:20:00,510,234,0,0,0,0,0,67,811
17:25:00,630,160,0,0,0,0,0,62,852
17:30:00,830,0,0,0,0,0,0,62,892
17:35:00,1030,0,0,0,0,0,0,1062,2092
17:40:00,1130,0,0,0,0,0,0,1312,2442
17:45:00,1130,0,0,0,0,0,0,1312,2442
17:50:00,1540,0,0,0,0,0,0,1312,2852
17:55:00,1540,0,0,0,0,0,61,1312,2913
18:00:00,1950,0,1600,0,0,0,191,1312,5053
18:05:00,1950,0,1600,0,0,0,185,1312,5047
18:10:00,1850,80,1600,0,0,0,185,312,4026
18:15:00,1850,251,1600,0,0,0,178,312,4191
18:20:00,2050,242,1600,0,0,0,122,312,4326
18:25:00,1950,242,1600,0,0,0,0,312,4104
18:30:00,1540,234,1600,0,0,0,0,312,3686
18:35:00,1640,160,1600,0,0,0,0,312,3712
18:40:00,1640,0,1600,0,0,0,0,312,3552
18:45:00,1640,0,1600,0,0,0,0,312,3552
18:50:00,1440,0,1600,0,0,0,0,312,3352
18:55:00,1440,0,1600,0,0,0,0,312,3352
19:00:00,1240,0,1600,0,0,0,0,312,3152
19:05:00,1320,0,0,0,0,0,61,312,1693
19:10:00,1320,0,0,0,0,0,191,312,1823
19:15:00,1320,0,0,0,0,0,185,312,1817
19:20:00,1320,80,0,0,0,0,185,312,1896
19:25:00,1320,251,0,0,0,0,178,312,2061
19:30:00,1120,242,0,0,0,0,122,62,1546
19:35:00,1220,242,0,0,0,0,0,62,1524
19:40:00,1020,234,0,0,0,0,0,62,1316
19:45:00,710,160,0,0,0,0,0,62,932
19:50:00,400,0,0,0,0,0,0,62,462
19:55:00,400,0,0,0,0,0,0,62,462
20:00:00,300,0,0,0,0,0,0,62,362
20:05:00,300,0,0,0,0,0,0,62,362
20:10:00,300,0,0,0,0,0,0,62,362
20:15:00,300,0,0,0,0,0,61,62,423
20:20:00,320,0,0,0,0,0,191,162,673
20:25:00,320,0,0,0,0,0,185,162,667
20:30:00,320,80,0,0,0,0,185,62,646
20:35:00,320,251,0,0,0,0,178,62,811
20:40:00,320,242,0,0,0,0,122,62,746
20:45:00,730,242,0,0,0,0,0,62,1034
20:50:00,730,234,0,0,0,0,0,62,1026
20:55:00,730,160,0,0,0,0,0,62,952
21:00:00,730,0,0,467,0,0,0,62,1259
21:05:00,730,0,0,467,0,0,0,62,1259
21:10:00,220,0,0,467,0,0,0,62,749
21:15:00,220,0,0,467,0,0,0,62,749
21:20:00,120,0,0,467,0,0,0,62,649
21:25:00,120,0,0,467,0,0,61,62,710
21:30:00,120,0,0,0,0,0,191,62,373
21:35:00,120,0,0,0,0,0,185,62,367
21:40:00,240,80,0,0,0,0,185,62,566
21:45:00,240,251,0,0,0,0,178,62,731
21:50:00,240,242,0,0,0,0,122,62,666
21:55:00,240,242,0,0,0,0,0,62,544
22:00:00,0,890,0,0,0,0,0,62,952
22:05:00,0,80,0,0,0,0,0,62,142
22:10:00,0,0,0,0,0,0,0,312,312
22:15:00,0,0,0,0,0,0,0,312,312
22:20:00,0,0,0,0,0,0,0,312,312
22:25:00,0,0,0,0,0,0,0,312,312
22:30:00,0,80,0,0,0,0,0,312,392
22:35:00,0,251,0,0,0,0,61,312,623
22:40:00,0,259,0,0,0,0,191,312,762
22:45:00,0,251,0,0,0,0,185,312,747
22:50:00,0,242,0,0,0,0,185,312,739
22:55:00,0,242,0,0,0,0,178,312,733
23:00:00,0,234,0,0,0,0,122,312,668
23:05:00,0,242,0,0,0,0,0,312,554
23:10:00,0,234,0,0,0,0,0,412,646
23:15:00,0,201,0,0,0,0,0,312,513
23:20:00,0,80,0,0,0,0,0,312,392
23:25:00,0,0,0,0,0,0,0,312,312
23:30:00,0,0,0,0,0,0,0,312,312
23:35:00,0,0,0,0,0,0,0,312,312
23:40:00,0,0,0,0,0,0,0,162,162
23:45:00,0,0,0,0,0,0,61,167,228
23:50:00,0,0,0,0,0,0,191,1667,1858
23:55:00,0,0,0,0,0,0,185,1667,1852
0:00:00,0,0,0,0,0,0,0,62,62
0:05:00,0,0,0,0,0,0,0,62,62
0:10:00,0,0,0,0,0,0,0,62,62
0:15:00,0,0,0,0,0,0,0,62,62
0:20:00,0,0,0,0,0,0,0,62,62
0:25:00,0,0,0,0,0,0,0,62,62
0:30:00,0,0,0,0,0,0,0,62,62
0:35:00,0,0,0,0,0,0,61,62,123
0:40:00,0,80,0,0,0,0,191,62,333
0:45:00,0,251,0,0,0,0,185,62,497
0:50:00,0,242,0,0,0,0,185,62,489
0:55:00,0,242,0,0,0,0,178,62,483
1:00:00,0,234,0,0,0,0,122,62,418
1:05:00,0,160,0,0,0,0,0,62,222
1:10:00,0,0,0,0,0,0,0,62,62
1:15:00,0,0,0,0,0,0,0,62,62
1:20:00,0,0,0,0,0,0,0,62,62
1:25:00,200,0,0,0,0,0,0,62,262
1:30:00,200,0,0,0,0,0,0,62,262
1:35:00,200,0,0,0,0,0,0,62,262
1:40:00,200,0,0,0,0,0,0,62,262
1:45:00,200,0,0,0,0,0,61,62,323
1:50:00,200,80,0,0,0,0,191,62,533
1:55:00,200,251,0,0,0,0,185,62,697
2:00:00,200,242,0,0,0,0,185,62,689
2:05:00,200,242,0,0,0,0,178,162,783
2:10:00,200,234,0,0,0,0,122,162,718
2:15:00,200,160,0,0,0,0,0,162,522
2:20:00,200,0,0,0,0,0,0,162,362
2:25:00,200,0,0,0,0,0,0,162,362
2:30:00,200,0,0,0,0,0,0,162,362
2:35:00,200,0,0,0,0,0,0,162,362
2:40:00,200,0,0,0,0,0,0,162,362
2:45:00,200,0,0,0,0,0,0,162,362
2:50:00,200,0,0,0,0,0,0,162,362
2:55:00,200,0,0,0,0,0,61,162,423
3:00:00,200,80,0,0,0,0,191,162,633
3:05:00,200,251,0,0,0,0,185,162,797
3:10:00,200,242,0,0,0,0,185,412,1039
3:15:00,200,242,0,0,0,0,178,412,1033
3:20:00,200,234,0,0,0,0,122,312,868
3:25:00,0,160,0,0,0,0,0,312,472
3:30:00,0,0,0,0,0,0,0,432,432
3:35:00,0,0,0,0,0,0,0,682,682
3:40:00,0,0,0,0,0,0,0,682,682
3:45:00,0,0,0,0,0,0,0,432,432
3:50:00,0,0,0,0,0,0,0,432,432
3:55:00,0,0,0,0,0,0,0,432,432
4:00:00,0,0,0,0,0,0,0,182,182
4:05:00,0,0,0,0,0,0,61,182,243
4:10:00,0,80,0,0,0,0,191,182,453
4:15:00,0,251,0,0,0,0,185,182,617
4:20:00,0,242,0,0,0,0,185,182,609
4:25:00,0,242,0,0,0,0,178,182,603
4:30:00,0,234,0,0,0,0,122,182,538
4:35:00,0,160,0,0,0,0,0,182,342
4:40:00,0,0,0,0,0,0,0,362,362
4:45:00,0,0,0,0,0,0,0,362,362
4:50:00,0,0,0,0,0,0,0,362,362
4:55:00,0,0,0,0,0,0,0,362,362
5:00:00,0,0,0,0,0,0,0,362,362
5:05:00,0,0,0,0,0,0,0,362,362
5:10:00,0,0,0,0,0,0,0,362,362
5:15:00,0,0,0,0,0,0,61,362,423
5:20:00,0,80,0,0,0,0,191,362,633
5:25:00,0,251,0,0,0,0,185,242,677
5:30:00,0,242,0,0,0,0,185,242,669
5:35:00,0,242,0,0,0,0,178,242,663
5:40:00,0,234,0,0,0,0,122,242,598
5:45:00,0,160,0,0,0,0,0,242,402
5:50:00,0,0,0,0,0,0,0,242,242
5:55:00,0,0,0,0,0,0,0,242,242
6:00:00,0,0,0,0,0,0,0,242,242
6:05:00,410,0,0,0,0,0,0,242,652
6:10:00,410,0,0,0,0,0,0,62,472
6:15:00,410,0,0,0,0,0,0,62,472
6:20:00,410,0,0,0,0,0,0,62,472
6:25:00,410,0,0,0,0,0,61,62,533
6:30:00,410,80,0,0,0,0,191,62,743
6:35:00,410,251,0,0,0,0,185,162,1007
6:40:00,820,242,0,0,0,0,185,162,1409
6:45:00,820,242,0,0,0,0,178,162,1403
6:50:00,820,234,0,0,0,0,122,162,1338
6:55:00,820,160,0,0,0,0,0,162,1142
7:00:00,820,0,0,0,0,0,0,162,982
7:05:00,820,0,0,0,0,0,0,162,982
7:10:00,820,0,0,0,0,0,0,162,982
7:15:00,920,0,0,0,0,0,0,162,1082
7:20:00,510,0,0,0,0,0,0,162,672
7:25:00,570,0,0,0,0,0,0,192,762
7:30:00,570,0,0,0,0,0,0,192,762
7:35:00,570,0,0,0,0,0,61,192,823
7:40:00,470,80,0,0,0,0,191,192,933
7:45:00,470,251,0,0,0,0,185,192,1097
7:50:00,470,242,0,0,0,0,185,192,1089
7:55:00,470,242,0,0,0,0,178,192,1083
8:00:00,470,234,0,0,0,0,122,197,1023
8:05:00,470,160,0,0,0,0,0,197,827
8:10:00,470,0,1600,0,0,0,0,197,2267
8:15:00,470,0,1600,0,0,0,0,197,2267
8:20:00,470,0,1600,0,0,0,0,197,2267
8:25:00,410,0,1600,0,0,0,0,197,2207
8:30:00,0,0,1600,0,0,0,0,127,1727
8:35:00,0,0,1600,0,0,0,0,127,1727
8:40:00,0,0,1600,0,0,0,0,127,1727
8:45:00,0,0,1600,0,0,0,61,227,1888
8:50:00,0,80,1600,0,0,0,191,227,2098
8:55:00,0,251,0,0,0,0,185,227,662
9:00:00,0,242,0,0,0,0,185,197,624
9:05:00,0,242,0,0,0,0,178,197,618
9:10:00,120,234,0,0,0,0,122,197,673
9:15:00,120,160,0,0,0,0,0,192,472
9:20:00,120,0,0,0,0,0,0,192,312
9:25:00,0,0,0,0,0,0,0,92,92
9:30:00,0,0,0,0,0,0,0,92,92
9:35:00,0,0,0,0,0,0,0,92,92
9:40:00,0,0,0,0,0,0,0,92,92
9:45:00,0,0,0,0,0,0,0,62,62
9:50:00,0,0,0,0,0,0,0,62,62
9:55:00,0,0,0,0,0,0,61,162,223
10:00:00,0,80,0,0,0,0,191,162,433
10:05:00,0,251,0,0,0,0,185,162,597
10:10:00,0,242,0,0,0,0,185,162,589
10:15:00,0,242,0,0,0,0,178,162,583
10:20:00,0,234,0,0,0,0,122,162,518
10:25:00,0,160,0,0,0,0,0,162,322
10:30:00,0,0,0,0,505,0,0,162,667
10:35:00,0,0,0,0,505,0,0,162,667
10:40:00,0,0,0,0,505,0,0,62,567
10:45:00,0,0,0,0,0,0,0,62,62
10:50:00,0,0,0,0,0,0,0,62,62
10:55:00,0,0,0,0,505,0,0,62,567
11:00:00,0,0,0,0,505,0,0,62,567
11:05:00,0,0,0,0,505,0,61,62,628
11:10:00,0,80,0,0,0,0,191,62,333
11:15:00,0,251,0,0,0,0,185,62,497
11:20:00,0,242,0,0,0,0,185,62,489
11:25:00,0,242,0,0,0,0,178,62,483
11:30:00,0,890,0,0,0,0,122,62,1074
11:35:00,0,80,0,0,0,0,0,62,142
11:40:00,0,0,0,0,0,0,0,62,62
11:45:00,0,0,0,0,0,0,0,62,62
11:50:00,0,0,0,0,0,0,0,62,62
11:55:00,0,0,0,0,0,0,0,62,62
12:00:00,0,80,0,0,0,4115,0,62,4257
12:05:00,0,251,0,0,0,4115,0,62,4428
12:10:00,0,259,0,0,0,4115,0,62,4436
12:15:00,0,251,0,0,0,4115,61,62,4489
12:20:00,0,242,0,0,0,4115,191,62,4611
12:25:00,0,242,0,0,0,4115,185,62,4604
12:30:00,0,234,0,0,0,4115,185,62,4596
12:35:00,0,242,0,0,0,4115,679,62,5098
12:40:00,0,234,0,0,0,4115,61,62,4472
12:45:00,0,201,0,0,0,4115,0,62,4378
12:50:00,0,80,0,0,0,4115,0,62,4257
12:55:00,0,0,0,0,0,0,0,62,62
13:00:00,0,0,0,0,0,0,0,62,62
13:05:00,0,0,0,0,0,0,61,62,123
13:10:00,0,0,0,0,0,0,191,62,253
13:15:00,0,0,0,0,0,0,197,62,259
13:20:00,0,0,0,0,0,0,191,62,253
13:25:00,0,0,0,0,505,0,185,62,752
13:30:00,0,80,0,0,505,0,185,62,831
13:35:00,0,251,0,0,505,0,178,62,996
13:40:00,0,242,0,0,0,0,185,62,489
13:45:00,0,242,0,0,0,0,178,62,483
13:50:00,0,234,0,0,505,0,153,62,954
13:55:00,0,160,0,0,505,0,61,62,788
14:00:00,0,0,0,0,505,0,0,62,567
14:05:00,0,0,0,0,0,0,0,62,62
14:10:00,0,0,0,0,0,0,0,62,62
14:15:00,0,0,0,0,0,0,0,62,62
14:20:00,0,0,0,0,0,0,0,62,62
14:25:00,0,0,0,0,0,0,0,62,62
14:30:00,0,0,0,0,0,0,0,62,62
14:35:00,0,0,0,0,0,0,61,62,123
14:40:00,0,80,0,0,0,0,191,62,333
14:45:00,0,251,0,0,0,0,185,62,497
14:50:00,0,242,0,0,0,0,185,62,489
14:55:00,0,242,0,0,0,0,178,62,483
15:00:00,410,234,0,0,0,4115,122,92,4973
15:05:00,410,160,0,0,0,4115,0,92,4777
15:10:00,410,0,0,0,0,4115,0,92,4617
15:15:00,410,0,0,0,0,4115,0,92,4617
15:20:00,410,0,0,0,0,4115,0,92,4617
15:25:00,410,0,0,0,0,4115,0,342,4867
15:30:00,410,0,0,0,0,0,0,342,752
15:35:00,410,0,0,0,0,0,0,342,752
15:40:00,410,0,0,467,0,0,0,342,1219
15:45:00,410,0,0,467,0,0,61,92,1030
15:50:00,510,80,0,467,0,0,191,92,1340
15:55:00,510,251,0,467,0,0,185,92,1504
16:00:00,510,242,0,467,0,0,185,92,1496
16:05:00,510,242,0,467,0,0,178,62,1460
16:10:00,510,234,0,467,0,0,122,62,1395
16:15:00,510,160,0,0,0,0,0,62,732
16:20:00,510,0,0,0,0,0,0,62,572
16:25:00,570,0,0,0,0,0,0,62,632
16:30:00,770,0,0,0,0,0,0,62,832
16:35:00,770,0,0,0,0,0,0,162,932
16:40:00,710,0,0,0,0,0,0,192,902
16:45:00,710,0,0,0,0,0,0,192,902
16:50:00,710,0,0,0,0,0,0,162,872
16:55:00,420,0,0,0,0,0,61,167,648
17:00:00,830,80,0,0,0,0,191,167,1268
17:05:00,730,251,0,0,0,0,185,167,1332
17:10:00,730,242,0,0,0,0,185,167,1324
17:15:00,730,242,0,0,0,0,178,167,1318
17:20:00,730,234,0,0,0,0,122,167,1253
17:25:00,730,160,0,0,0,0,0,167,1057
17:30:00,1140,0,0,0,0,0,0,167,1307
17:35:00,1140,0,0,0,0,0,0,167,1307
17:40:00,1340,0,0,0,0,0,0,167,1507
17:45:00,1340,0,0,0,0,0,0,167,1507
17:50:00,1340,0,0,0,0,0,0,167,1507
17:55:00,1420,0,0,0,0,0,0,167,1587
18:00:00,1010,0,0,0,0,0,0,167,1177
18:05:00,810,0,0,0,0,0,61,167,1038
18:10:00,810,80,0,467,0,0,191,167,1715
18:15:00,1010,251,0,467,0,0,185,167,2079
18:20:00,600,242,0,467,0,0,185,167,1661
18:25:00,600,242,0,467,0,0,178,167,1655
18:30:00,600,234,0,467,0,0,122,247,1670
18:35:00,500,160,0,467,0,0,0,247,1374
18:40:00,500,0,0,467,0,0,0,247,1214
18:45:00,500,0,0,467,0,0,0,242,1209
18:50:00,500,0,0,0,0,0,0,242,742
18:55:00,300,0,0,0,0,0,0,242,542
19:00:00,300,0,0,0,0,0,0,242,542
19:05:00,300,0,0,0,0,0,0,242,542
19:10:00,300,0,0,0,0,0,0,242,542
19:15:00,100,0,0,0,0,0,61,242,403
19:20:00,510,80,0,0,0,0,191,242,1023
19:25:00,510,251,0,0,0,0,185,242,1187
19:30:00,510,242,0,0,0,0,185,242,1179
19:35:00,510,242,0,0,0,0,178,342,1273
19:40:00,510,234,0,0,0,0,122,342,1208
19:45:00,510,160,1600,0,0,0,0,342,2612
19:50:00,530,0,1600,0,0,0,0,342,2472
19:55:00,530,0,1600,0,0,0,0,342,2472
20:00:00,730,0,1600,0,0,0,0,342,2672
20:05:00,790,0,0,0,0,0,0,342,1132
20:10:00,850,0,0,0,0,0,0,342,1192
20:15:00,950,0,0,0,0,0,0,162,1112
20:20:00,950,0,0,0,0,0,0,412,1362
20:25:00,950,0,0,0,0,0,61,412,1423
20:30:00,950,80,0,0,0,0,191,412,1633
20:35:00,1300,251,0,0,0,0,185,412,2147
20:40:00,1300,242,0,0,0,0,185,412,2139
20:45:00,1300,242,0,0,0,0,178,412,2133
20:50:00,1300,234,0,0,0,0,122,512,2168
20:55:00,1710,160,0,0,0,0,0,512,2382
21:00:00,1300,0,0,0,0,0,0,512,1812
21:05:00,1100,0,0,0,0,0,0,512,1612
21:10:00,690,0,0,0,0,0,0,512,1202
21:15:00,690,0,0,0,0,0,0,412,1102
21:20:00,690,0,0,0,0,0,0,412,1102
21:25:00,690,0,0,0,0,0,0,412,1102
21:30:00,690,0,0,0,0,0,0,412,1102
21:35:00,470,0,0,0,0,0,61,162,693
21:40:00,670,80,0,0,0,0,191,162,1103
21:45:00,670,251,0,0,0,0,185,162,1267
21:50:00,380,242,0,0,0,0,185,162,969
21:55:00,320,242,0,0,0,0,178,162,903
22:00:00,320,234,0,0,0,0,122,162,838
22:05:00,320,160,0,0,0,0,0,162,642
22:10:00,320,0,0,0,0,0,0,62,382
22:15:00,320,0,0,0,0,0,0,62,382
22:20:00,320,0,0,0,0,0,0,62,382
22:25:00,320,0,0,0,0,0,0,312,632
22:30:00,320,0,0,0,0,0,0,312,632
22:35:00,320,0,0,0,0,0,0,312,632
22:40:00,320,0,0,0,0,0,0,312,632
22:45:00,320,0,0,0,0,0,61,312,693
22:50:00,200,80,0,0,0,0,191,312,783
22:55:00,0,251,0,0,0,0,185,312,747
23:00:00,0,242,0,0,0,0,185,312,739
23:05:00,0,242,0,0,0,0,178,312,733
23:10:00,0,234,0,0,0,0,122,312,668
23:15:00,0,160,0,0,0,0,0,312,472
23:20:00,0,0,0,0,0,0,0,312,312
23:25:00,0,0,0,0,0,0,0,62,62
23:30:00,0,0,0,0,0,0,0,62,62
23:35:00,0,0,0,0,0,0,0,62,62
23:40:00,0,0,0,0,0,0,0,62,62
23:45:00,0,0,0,0,0,0,0,62,62
23:50:00,0,0,0,0,0,0,0,62,62
23:55:00,0,0,0,0,0,0,61,62,123
0:00:00,0,0,0,0,0,0,0,62,62
0:05:00,0,80,0,0,0,0,0,62,142
0:10:00,0,251,0,0,0,0,0,62,313
0:15:00,0,242,0,0,0,0,0,62,304
0:20:00,0,242,0,0,0,0,0,62,304
0:25:00,0,234,0,0,0,0,0,62,296
0:30:00,0,160,0,0,0,0,61,62,283
0:35:00,0,0,0,0,0,0,191,62,253
0:40:00,0,0,0,0,0,0,185,62,247
0:45:00,0,0,0,0,0,0,185,67,252
0:50:00,0,0,0,0,0,0,679,67,746
0:55:00,0,0,0,0,0,0,61,67,128
1:00:00,0,0,0,0,0,0,0,67,67
1:05:00,0,0,0,0,0,0,0,67,67
1:10:00,0,0,0,0,0,0,0,67,67
1:15:00,0,80,0,0,0,0,0,67,147
1:20:00,0,251,0,0,0,0,61,67,378
1:25:00,0,242,0,0,0,0,191,67,500
1:30:00,0,242,0,0,0,0,197,67,507
1:35:00,0,234,0,0,0,0,191,67,492
1:40:00,0,160,0,0,0,0,185,67,412
1:45:00,0,0,0,0,0,0,185,62,247
1:50:00,0,0,0,0,0,0,178,62,240
1:55:00,0,0,0,0,0,0,185,62,247
2:00:00,0,0,0,0,0,0,178,62,240
2:05:00,0,0,0,0,0,0,153,62,215
2:10:00,0,0,0,0,0,0,61,312,373
2:15:00,0,0,0,0,0,0,0,312,312
2:20:00,0,0,0,0,0,0,0,312,312
2:25:00,0,80,0,0,0,0,0,312,392
2:30:00,0,251,0,0,0,0,0,312,563
2:35:00,0,242,0,0,0,0,0,312,554
2:40:00,0,242,0,0,0,0,0,312,554
2:45:00,0,234,0,0,0,0,0,312,546
2:50:00,0,160,0,0,0,0,61,312,533
2:55:00,0,0,0,0,0,0,191,312,503
3:00:00,0,0,0,0,0,0,185,312,497
3:05:00,0,0,0,0,0,0,185,312,497
3:10:00,0,0,0,0,0,0,178,312,490
3:15:00,0,0,0,0,0,0,122,312,434
3:20:00,0,0,0,0,0,0,0,562,562
3:25:00,0,0,0,0,0,0,0,562,562
3:30:00,0,0,0,0,0,0,0,312,312
3:35:00,0,80,0,0,0,0,0,62,142
3:40:00,0,251,0,0,0,0,0,62,313
3:45:00,0,242,0,0,0,0,0,62,304
3:50:00,0,242,0,0,0,0,0,62,304
3:55:00,0,234,0,0,0,0,0,62,296
4:00:00,0,160,0,0,0,0,61,62,283
4:05:00,0,0,0,0,0,0,191,62,253
4:10:00,0,0,0,0,0,0,185,62,247
4:15:00,0,0,0,0,0,0,185,62,247
4:20:00,0,0,0,0,0,0,178,62,240
4:25:00,0,0,0,0,0,0,122,62,184
4:30:00,0,0,0,0,0,0,0,62,62
4:35:00,0,0,0,0,0,0,0,92,92
4:40:00,0,0,0,0,0,0,0,92,92
4:45:00,0,80,0,0,0,0,0,92,172
4:50:00,0,251,0,0,0,0,0,92,343
4:55:00,0,242,0,0,0,0,0,92,334
5:00:00,0,242,0,0,0,0,0,92,334
5:05:00,0,234,0,0,0,0,0,92,326
5:10:00,0,160,0,0,0,0,61,92,313
5:15:00,0,0,0,0,0,0,191,92,283
5:20:00,0,0,0,0,0,0,185,92,277
5:25:00,0,0,0,0,0,0,185,92,277
5:30:00,0,0,0,0,0,0,178,132,310
5:35:00,0,0,0,0,0,0,122,132,254
5:40:00,0,0,0,0,0,0,0,132,132
5:45:00,0,0,0,0,0,0,0,132,132
5:50:00,0,0,0,0,0,0,0,132,132
5:55:00,0,80,0,0,0,0,0,132,212
6:00:00,0,251,0,0,0,0,0,232,483
6:05:00,0,242,0,0,0,0,0,232,474
6:10:00,0,242,0,0,0,0,0,232,474
6:15:00,120,234,0,0,0,0,0,202,556
6:20:00,120,160,0,0,0,0,61,202,543
6:25:00,530,0,0,0,0,0,191,202,923
6:30:00,530,0,0,0,0,0,185,202,917
6:35:00,530,0,0,0,0,0,185,202,917
6:40:00,530,0,0,0,0,0,178,202,910
6:45:00,530,0,0,0,0,0,122,162,814
6:50:00,530,0,0,0,0,0,0,162,692
6:55:00,530,0,0,0,0,0,0,162,692
7:00:00,530,0,0,0,0,0,0,162,692
7:05:00,530,80,0,0,0,0,0,342,952
7:10:00,530,251,0,0,0,0,0,342,1123
7:15:00,530,242,0,0,0,0,0,242,1014
7:20:00,530,242,0,0,0,0,0,242,1014
7:25:00,530,234,0,0,0,0,0,242,1006
7:30:00,530,160,0,0,0,0,61,242,993
7:35:00,530,0,0,0,0,0,191,362,1083
7:40:00,650,0,0,0,0,0,185,182,1017
7:45:00,650,0,0,0,0,0,185,182,1017
7:50:00,650,0,0,0,0,0,178,62,890
7:55:00,530,0,0,0,0,0,122,62,714
8:00:00,120,0,0,0,0,0,0,62,182
8:05:00,120,0,0,0,0,0,0,62,182
8:10:00,120,0,0,0,0,0,0,62,182
8:15:00,120,80,0,0,0,0,0,62,262
8:20:00,120,251,0,0,0,0,0,62,433
8:25:00,0,242,0,0,0,0,0,162,404
8:30:00,200,242,0,0,0,0,0,162,604
8:35:00,200,234,0,0,0,0,0,162,596
8:40:00,200,160,0,0,0,0,61,162,583
8:45:00,200,0,0,0,0,0,191,162,553
8:50:00,200,0,0,0,0,0,185,162,547
8:55:00,200,0,0,0,0,0,185,162,547
9:00:00,200,0,0,0,0,0,178,162,540
9:05:00,200,0,0,0,0,0,122,162,484
9:10:00,200,0,0,0,0,0,0,162,362
9:15:00,200,0,0,0,0,0,0,162,362
9:20:00,200,0,0,0,0,0,0,162,362
9:25:00,200,80,0,0,0,0,0,162,442
9:30:00,610,251,0,0,0,0,0,162,1023
9:35:00,610,242,0,0,0,0,0,282,1134
9:40:00,610,242,0,0,0,0,0,282,1134
9:45:00,610,234,0,0,0,0,0,282,1126
9:50:00,610,160,0,0,0,0,61,282,1113
9:55:00,610,0,0,0,0,0,191,282,1083
10:00:00,200,0,0,0,0,0,185,282,667
10:05:00,200,0,0,0,0,0,185,162,547
10:10:00,200,0,0,0,0,0,178,162,540
10:15:00,200,0,0,0,0,0,122,62,384
10:20:00,0,0,0,0,0,0,0,62,62
10:25:00,0,0,0,0,0,0,0,62,62
10:30:00,0,0,0,0,0,0,0,62,62
10:35:00,0,80,0,0,0,0,0,62,142
10:40:00,0,251,0,0,0,0,0,62,313
10:45:00,0,242,0,0,0,0,0,62,304
10:50:00,0,242,0,0,0,0,0,62,304
10:55:00,0,234,0,0,0,0,0,62,296
11:00:00,0,160,0,0,0,0,61,62,283
11:05:00,0,0,0,0,0,0,191,62,253
11:10:00,0,0,0,0,0,0,185,62,247
11:15:00,0,0,0,0,0,0,185,62,247
11:20:00,0,0,0,0,0,0,178,62,240
11:25:00,0,0,0,0,0,0,122,62,184
11:30:00,0,0,0,0,0,0,0,62,62
11:35:00,0,0,0,0,0,0,0,62,62
11:40:00,0,0,0,0,0,0,0,62,62
11:45:00,0,80,0,0,0,0,0,62,142
11:50:00,0,251,0,0,0,0,0,62,313
11:55:00,0,242,0,0,0,0,0,62,304
12:00:00,0,242,0,0,0,0,0,62,304
12:05:00,0,234,1600,0,0,0,0,62,1896
12:10:00,0,160,1600,0,0,0,61,62,1883
12:15:00,0,0,1600,0,0,0,191,62,1853
12:20:00,0,0,1600,0,0,0,185,62,1847
12:25:00,0,0,1600,0,0,0,185,62,1847
12:30:00,0,0,1600,0,0,0,178,62,1840
12:35:00,0,0,1600,0,0,0,122,62,1784
12:40:00,0,0,1600,0,0,0,0,62,1662
12:45:00,0,0,1600,0,0,0,0,62,1662
12:50:00,0,0,1600,0,0,0,0,62,1662
12:55:00,0,80,1600,0,0,0,0,62,1742
13:00:00,0,251,1600,0,0,0,0,62,1913
13:05:00,0,242,1600,0,0,0,0,62,1904
13:10:00,0,242,1600,0,0,0,0,62,1904
13:15:00,0,234,0,0,0,0,0,62,296
13:20:00,0,160,0,0,0,0,61,62,283
13:25:00,0,0,0,0,0,0,191,62,253
13:30:00,0,0,0,0,0,0,185,62,247
13:35:00,0,0,0,0,0,0,185,62,247
13:40:00,0,0,0,0,0,0,178,62,240
13:45:00,0,0,0,0,0,0,122,62,184
13:50:00,0,0,0,0,0,0,0,62,62
13:55:00,0,0,0,0,0,0,0,62,62
14:00:00,0,0,0,0,0,0,0,62,62
14:05:00,0,80,0,0,0,0,0,62,142
14:10:00,0,251,0,0,0,0,0,62,313
14:15:00,0,242,0,0,0,0,0,62,304
14:20:00,0,242,0,0,0,0,0,62,304
14:25:00,0,234,0,0,0,0,0,62,296
14:30:00,0,160,0,0,0,0,61,62,283
14:35:00,0,0,0,0,0,0,191,62,253
14:40:00,0,0,0,0,0,0,185,62,247
14:45:00,0,0,0,0,0,0,185,62,247
14:50:00,0,0,0,0,0,0,178,62,240
14:55:00,0,0,0,0,0,0,122,62,184
15:00:00,0,0,0,0,0,0,0,62,62
15:05:00,0,0,0,0,0,0,0,62,62
15:10:00,0,0,0,0,0,0,0,62,62
15:15:00,0,80,0,0,0,0,0,312,392
