INTEGRATED ENERGY FLOW DATA
Metric, Units,Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec, Annual total, ,Description ,
system : building : zone_01 : insolation : adverse : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.565837, 0.693546, 0.701471, 0.423598, 0.000000, 0.000000, 0.000000, 2.384451, , Solar gains admitted through glazing that increase cooling loads
system : building : zone_01 : insolation : total : , GJ, 0.674810, 0.715669, 0.858044, 0.706662, 0.703931, 0.660617, 0.693546, 0.701471, 0.749601, 0.711268, 0.512339, 0.567306, 8.255265, , Solar gains admitted through glazing 
system : building : zone_01 : insolation : useful : , GJ, 0.674810, 0.715669, 0.826611, 0.022315, 0.000000, 0.012403, 0.000000, 0.003959, 0.010633, 0.396118, 0.477097, 0.567306, 3.706921, , Solar gains admitted through glazing that supplant heating loads
system : building : zone_01 : internal_gains : adverse : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.750066, 2.009336, 2.009336, 1.037076, 0.000000, 0.000000, 0.000000, 6.805814, , Internal heat gains(convective + radiant) that increase cooling loads
system : building : zone_01 : internal_gains : total : , GJ, 2.009336, 1.814884, 2.009336, 1.944518, 2.009336, 1.944518, 2.009336, 2.009336, 1.944518, 2.009336, 1.944518, 2.009336, 23.658306, , Internal heat gains(convective + radiant)
system : building : zone_01 : internal_gains : useful : , GJ, 2.009336, 1.814884, 1.993131, 0.056715, 0.000000, 0.216058, 0.000000, 0.067518, 0.118832, 1.436783, 1.922913, 2.009336, 11.645504, , Internal heat gains(convective + radiant) that supplant heating loads
system : building : zone_01 : supplied_energy : cooling : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.677445, 1.265296, 0.939231, 0.421365, 0.000000, 0.000000, 0.000000, 3.303337, , Zone net heat extraction 
system : building : zone_01 : supplied_energy : heating : , GJ, 17.441912, 13.877078, 12.344794, 0.257268, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.306626, 9.261147, 14.836771, 72.325596, , Zone net heat injection 
system : building : zone_01 : supplied_energy : net : , GJ, 17.441912, 13.877078, 12.344794, 0.257268, 0.000000, -0.677445, -1.265296, -0.939231, -0.421365, 4.306626, 9.261147, 14.836771, 69.022259, , Zone net heat injection/extraction 
system : building : zone_01 : thermal_loads : cooling : total : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.677445, 1.265296, 0.939231, 0.421365, 0.000000, 0.000000, 0.000000, 3.303337, , Total cooling load ( heat gain trough envelope +  ventilation and infiltration loads )
system : building : zone_01 : thermal_loads : heating : total : , GJ, 20.126057, 16.407631, 15.164536, 0.336298, 0.000000, 0.228461, 0.000000, 0.071477, 0.129465, 6.139527, 11.661156, 17.413413, 87.678021, , Total heating load ( heat loss trough envelope +  ventilation and infiltration loads )
system : building : zone_01 : thermal_loads : net_load : , GJ, 27.812818, 23.484466, 22.544235, 6.823620, 6.473570, 5.287740, 4.727403, 5.129595, 6.052668, 11.705313, 16.693927, 24.045603, 160.780959, , Net load ( heat gain/loss trough envelope +  ventilation and infiltration loads )
system : building : zone_02 : envelope : all_components : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Heat gained through all components of envelope
system : building : zone_02 : envelope : all_components : heat_loss : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Heat lost through all components of envelope
system : building : zone_02 : envelope : all_components : net_flux : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Net flux through all components of envelope
system : building : zone_02 : envelope : ceilings : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of ceilings to cooling load
system : building : zone_02 : envelope : ceilings : heat_loss : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of Ceilings to heating load
system : building : zone_02 : envelope : ceilings : net_flux : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of ceilings to net heat flux
system : building : zone_02 : envelope : floors : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of overhanging floors to cooling load
system : building : zone_02 : envelope : floors : heat_loss : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of overhanging floors to heating load
system : building : zone_02 : envelope : floors : net_flux : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of overhanging floors to net heat flux
system : building : zone_02 : envelope : foundation : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of foundation to cooling load
system : building : zone_02 : envelope : foundation : heat_loss : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of foundation to heating load
system : building : zone_02 : envelope : foundation : net_flux : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of foundation to net heat flux
system : building : zone_02 : envelope : infiltration : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of infiltration to cooling load
system : building : zone_02 : envelope : infiltration : heat_loss : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of infiltration to heating load
system : building : zone_02 : envelope : infiltration : net_flux : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of infiltration to net heat flux
system : building : zone_02 : envelope : walls : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of walls to cooling load
system : building : zone_02 : envelope : walls : heat_loss : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of walls to heating load
system : building : zone_02 : envelope : walls : net_flux : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of walls to net heat flux
system : building : zone_02 : envelope : windows : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of windows to cooling load
system : building : zone_02 : envelope : windows : heat_loss : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of windows to heating load
system : building : zone_02 : envelope : windows : net_flux : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of windows to net heat flux
system : building : zone_02 : insolation : adverse : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Solar gains admitted through glazing that increase cooling loads
system : building : zone_02 : insolation : total : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Solar gains admitted through glazing 
system : building : zone_02 : insolation : useful : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Solar gains admitted through glazing that supplant heating loads
system : building : zone_02 : internal_gains : adverse : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Internal heat gains(convective + radiant) that increase cooling loads
system : building : zone_02 : internal_gains : total : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Internal heat gains(convective + radiant)
system : building : zone_02 : internal_gains : useful : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Internal heat gains(convective + radiant) that supplant heating loads
system : building : zone_02 : supplied_energy : cooling : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Zone net heat extraction 
system : building : zone_02 : supplied_energy : heating : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Zone net heat injection 
system : building : zone_02 : supplied_energy : net : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Zone net heat injection/extraction 
system : building : zone_02 : thermal_loads : cooling : total : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Total cooling load ( heat gain trough envelope +  ventilation and infiltration loads )
system : building : zone_02 : thermal_loads : heating : total : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Total heating load ( heat loss trough envelope +  ventilation and infiltration loads )
system : building : zone_02 : thermal_loads : net_load : , GJ, 0.026032, -0.018365, -0.004257, -0.020635, -0.010384, -0.013831, -0.007682, 0.009489, -0.000244, 0.018532, 0.028627, -0.007261, 0.000021, , Net load ( heat gain/loss trough envelope +  ventilation and infiltration loads )
system : building : zone_03 : envelope : all_components : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.687578, 0.816685, 0.705144, 0.398560, 0.000000, 0.000000, 0.000000, 2.607967, , Heat gained through all components of envelope
system : building : zone_03 : envelope : all_components : heat_loss : , GJ, 7.616868, 6.325020, 5.594271, 0.157973, 0.000000, 0.814187, 0.757549, 0.780819, 0.493302, 2.070858, 4.287144, 6.644505, 35.542495, , Heat lost through all components of envelope
system : building : zone_03 : envelope : all_components : net_flux : , GJ, 7.616868, 6.325020, 5.594271, 0.157973, 0.000000, 0.126609, -0.059136, 0.075675, 0.094742, 2.070858, 4.287144, 6.644505, 32.934528, , Net flux through all components of envelope
system : building : zone_03 : envelope : ceilings : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.687324, 0.815734, 0.705008, 0.397026, 0.000000, 0.000000, 0.000000, 2.605092, , Contribution of ceilings to cooling load
system : building : zone_03 : envelope : ceilings : heat_loss : , GJ, 1.167740, 0.783478, 0.471591, 0.002663, 0.000000, 0.080808, 0.063855, 0.085106, 0.069367, -0.060896, 0.408540, 0.963778, 4.036028, , Contribution of Ceilings to heating load
system : building : zone_03 : envelope : ceilings : net_flux : , GJ, 1.167740, 0.783478, 0.471591, 0.002663, 0.000000, -0.606517, -0.751879, -0.619902, -0.327659, -0.060896, 0.408540, 0.963778, 1.430936, , Contribution of ceilings to net heat flux
system : building : zone_03 : envelope : floors : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of overhanging floors to cooling load
system : building : zone_03 : envelope : floors : heat_loss : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of overhanging floors to heating load
system : building : zone_03 : envelope : floors : net_flux : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , Contribution of overhanging floors to net heat flux
system : building : zone_03 : envelope : foundation : heat_gain : , GJ, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000254, 0.000951, 0.000136, 0.001534, 0.000000, 0.000000, 0.000000, 0.002875, , Contribution of foundation to cooling load
