Filename,hse_type,region,wndw_favourite_code
2717A00859.HDF,1-SD,4-PR,334004
2717A00872.HDF,1-SD,4-PR,231004
2717A00920.HDF,1-SD,4-PR,200002
2717A00932.HDF,1-SD,4-PR,334004
2717A00935.HDF,2-DR,4-PR,200004
2717A00940.HDF,1-SD,4-PR,334004
2717A00962.HDF,1-SD,4-PR,200002
2717A00970.HDF,2-DR,4-PR,200002
2717A00975.HDF,1-SD,4-PR,200002
2717A01049.HDF,1-SD,4-PR,200002
2717A01052.HDF,1-SD,4-PR,301002
2717A01072.HDF,1-SD,4-PR,234004
2717A01101.HDF,1-SD,4-PR,200000
2718A00005.HDF,1-SD,4-PR,200002
2718A00023.HDF,1-SD,4-PR,200002
2718A00035.HDF,1-SD,4-PR,301002
2718A00051.HDF,1-SD,4-PR,334024
2718A00059.HDF,1-SD,4-PR,200002
2718A00094.HDF,1-SD,4-PR,200000
2718A00146.HDF,1-SD,4-PR,200000
2718A00147.HDF,1-SD,4-PR,200002
2718A00167.HDF,1-SD,4-PR,234004
2718A00206.HDF,2-DR,4-PR,200000
2718A00220.HDF,1-SD,4-PR,301022
2718A00235.HDF,1-SD,4-PR,200002
2718A00284.HDF,1-SD,4-PR,200002
2718A00289.HDF,2-DR,4-PR,200000
2718A00300.HDF,1-SD,4-PR,200000
2718A00319.HDF,1-SD,4-PR,202002
2718A00339.HDF,1-SD,4-PR,202004
2718A00348.HDF,1-SD,4-PR,301002
2718A00353.HDF,1-SD,4-PR,301004
2718A00359.HDF,1-SD,4-PR,301024
2718A00364.HDF,1-SD,4-PR,200020
2718A00416.HDF,1-SD,4-PR,301002
2718A00418.HDF,1-SD,4-PR,200000
2718A00436.HDF,1-SD,4-PR,301002
2718A00505.HDF,1-SD,4-PR,200202
2718A00509.HDF,1-SD,4-PR,200002
2718A00512.HDF,2-DR,4-PR,301004
2718A00522.HDF,1-SD,4-PR,200022
2718A00542.HDF,1-SD,4-PR,200002
2718A00588.HDF,1-SD,4-PR,200020
2718A00598.HDF,1-SD,4-PR,200002
2720A00005.HDF,1-SD,4-PR,200002
2720A00010.HDF,1-SD,4-PR,202002
2720A00037.HDF,1-SD,4-PR,301004
2721A00020.HDF,1-SD,4-PR,200022
2721A00024.HDF,1-SD,4-PR,200004
2721A00027.HDF,1-SD,4-PR,200202
2721A00069.HDF,1-SD,4-PR,200000
2721A00070.HDF,1-SD,4-PR,200002
2721A00082.HDF,1-SD,4-PR,200002
2721A00101.HDF,1-SD,4-PR,200002
2721A00126.HDF,1-SD,4-PR,301004
2721A00131.HDF,1-SD,4-PR,200002
2722A00021.HDF,1-SD,4-PR,200002
2722A00027.HDF,1-SD,4-PR,200000
2722A00028.HDF,1-SD,4-PR,200002
2722A00034.HDF,1-SD,4-PR,200002
2722A00035.HDF,1-SD,4-PR,200022
2722A00036.HDF,1-SD,4-PR,200022
2722A00038.HDF,2-DR,4-PR,200000
2722A00055.HDF,1-SD,4-PR,200002
2722A00060.HDF,1-SD,4-PR,200000
2723A00002.HDF,1-SD,4-PR,200002
2723A00013.HDF,1-SD,4-PR,200000
2723A00014.HDF,1-SD,4-PR,301004
2723A00021.HDF,1-SD,4-PR,200002
2723A00023.HDF,1-SD,4-PR,200202
2723A00034.HDF,1-SD,4-PR,200004
2723A00036.HDF,1-SD,4-PR,200022
2723A00046.HDF,1-SD,4-PR,301002
2723A00056.HDF,1-SD,4-PR,200004
2723A00059.HDF,1-SD,4-PR,200002
2723A00063.HDF,1-SD,4-PR,200202
2723A00094.HDF,2-DR,4-PR,301002
2723A00141.HDF,1-SD,4-PR,200002
2723A00163.HDF,1-SD,4-PR,200004
2723A00179.HDF,1-SD,4-PR,301002
2723A00188.HDF,1-SD,4-PR,301002
2723A00197.HDF,1-SD,4-PR,301004
2723A00200.HDF,1-SD,4-PR,301002
2723A00211.HDF,1-SD,4-PR,301022
2723A00212.HDF,1-SD,4-PR,301002
2723A00216.HDF,1-SD,4-PR,202002
2723A00232.HDF,1-SD,4-PR,301002
2723A00242.HDF,1-SD,4-PR,200002
2723A00256.HDF,1-SD,4-PR,200004
2723A00266.HDF,1-SD,4-PR,301002
2723A00323.HDF,1-SD,4-PR,301002
2724A00010.HDF,1-SD,4-PR,200004
2724A00023.HDF,1-SD,4-PR,334004
2724A00036.HDF,1-SD,4-PR,331004
2724A00050.HDF,1-SD,4-PR,200002
2724A00053.HDF,1-SD,4-PR,331004
2724A00054.HDF,1-SD,4-PR,200002
2724A00086.HDF,1-SD,4-PR,200002
2724A00094.HDF,1-SD,4-PR,200002
2724A00107.HDF,1-SD,4-PR,331024
2724A00112.HDF,1-SD,4-PR,200002
2724A00118.HDF,1-SD,4-PR,200030
2724A00120.HDF,1-SD,4-PR,301004
2724A00122.HDF,1-SD,4-PR,334004
2724A00135.HDF,1-SD,4-PR,200002
2724A00142.HDF,1-SD,4-PR,301002
2724A00146.HDF,1-SD,4-PR,200004
2724A00147.HDF,1-SD,4-PR,301002
2724A00157.HDF,1-SD,4-PR,301024
2724A00197.HDF,1-SD,4-PR,200002
2724A00200.HDF,1-SD,4-PR,200002
2724A00207.HDF,1-SD,4-PR,200000
2724A00209.HDF,1-SD,4-PR,301002
2724A00210.HDF,1-SD,4-PR,200002
2724A00211.HDF,1-SD,4-PR,301002
2724A00224.HDF,1-SD,4-PR,331004
2724A00234.HDF,1-SD,4-PR,200202
2724A00247.HDF,1-SD,4-PR,200002
2724A00248.HDF,1-SD,4-PR,301022
2724A00284.HDF,1-SD,4-PR,200002
2724A00295.HDF,1-SD,4-PR,200002
2724A00296.HDF,1-SD,4-PR,301004
2724A00306.HDF,1-SD,4-PR,200002
2724A00311.HDF,1-SD,4-PR,331002
2724A00321.HDF,1-SD,4-PR,200004
2724A00324.HDF,1-SD,4-PR,200000
2724A00334.HDF,1-SD,4-PR,200004
2724A00348.HDF,1-SD,4-PR,200002
2724A00356.HDF,1-SD,4-PR,200002
2724A00360.HDF,1-SD,4-PR,334004
2724A00367.HDF,1-SD,4-PR,301002
2724A00388.HDF,1-SD,4-PR,301002
2724A00393.HDF,1-SD,4-PR,200002
2724A00397.HDF,1-SD,4-PR,231024
2724A00406.HDF,1-SD,4-PR,200032
2724A00423.HDF,1-SD,4-PR,331004
2724A00425.HDF,1-SD,4-PR,200002
2724A00428.HDF,1-SD,4-PR,200000
2724A00432.HDF,1-SD,4-PR,202002
2724A00444.HDF,1-SD,4-PR,200000
2724A00462.HDF,1-SD,4-PR,301024
2724A00467.HDF,1-SD,4-PR,301022
2724A00480.HDF,1-SD,4-PR,200024
2724A00481.HDF,1-SD,4-PR,200222
2724A00499.HDF,1-SD,4-PR,200202
2724A00502.HDF,1-SD,4-PR,331024
2724A00515.HDF,1-SD,4-PR,202002
2724A00516.HDF,1-SD,4-PR,331004
2724A00522.HDF,1-SD,4-PR,200000
2724A00534.HDF,1-SD,4-PR,301004
2724A00539.HDF,1-SD,4-PR,200004
2724A00567.HDF,1-SD,4-PR,202002
2725A00011.HDF,2-DR,4-PR,200002
2725A00013.HDF,1-SD,4-PR,234004
2725A00022.HDF,1-SD,4-PR,301022
2725A00031.HDF,1-SD,4-PR,200222
2725A00035.HDF,1-SD,4-PR,200002
2725A00038.HDF,1-SD,4-PR,200202
2725A00043.HDF,1-SD,4-PR,200000
2725A00053.HDF,1-SD,4-PR,200002
2725A00081.HDF,1-SD,4-PR,200002
2725A00094.HDF,1-SD,4-PR,334004
2725A00100.HDF,1-SD,4-PR,301022
2725A00101.HDF,1-SD,4-PR,200202
2725A00116.HDF,1-SD,4-PR,334002
2725A00131.HDF,1-SD,4-PR,334002
2725A00174.HDF,1-SD,4-PR,334002
2725A00181.HDF,1-SD,4-PR,200002
2725A00190.HDF,1-SD,4-PR,200202
2725A00194.HDF,1-SD,4-PR,301002
2725A00196.HDF,2-DR,4-PR,331002
2725A00208.HDF,1-SD,4-PR,200002
2725A00212.HDF,1-SD,4-PR,301002
2725A00213.HDF,1-SD,4-PR,231002
2725A00232.HDF,2-DR,4-PR,200022
2725A00249.HDF,1-SD,4-PR,200202
2725A00250.HDF,1-SD,4-PR,200002
2725A00251.HDF,1-SD,4-PR,200002
2725A00269.HDF,1-SD,4-PR,200002
2725A00270.HDF,1-SD,4-PR,200002
2725A00282.HDF,1-SD,4-PR,200002
2725A00436.HDF,1-SD,4-PR,301002
2725A00467.HDF,1-SD,4-PR,200202
2725A00480.HDF,1-SD,4-PR,334006
2725A00510.HDF,1-SD,4-PR,200002
2725A00540.HDF,1-SD,4-PR,200002
2725A00543.HDF,1-SD,4-PR,301002
2725A00573.HDF,1-SD,4-PR,200002
2725A00709.HDF,1-SD,4-PR,200002
2725A00718.HDF,1-SD,4-PR,301002
2725A00724.HDF,1-SD,4-PR,200002
2725A00728.HDF,2-DR,4-PR,200022
2725A00765.HDF,1-SD,4-PR,301002
2725A00820.HDF,1-SD,4-PR,301002
2725A00831.HDF,1-SD,4-PR,200002
2725A00838.HDF,1-SD,4-PR,200002
2726A00009.HDF,1-SD,4-PR,301002
2726A00120.HDF,1-SD,4-PR,200002
2726A00124.HDF,1-SD,4-PR,301024
2726A00162.HDF,1-SD,4-PR,301004
2726A00163.HDF,1-SD,4-PR,301002
2726A00170.HDF,1-SD,4-PR,301002
2726A00181.HDF,1-SD,4-PR,200002
2726A00199.HDF,1-SD,4-PR,301002
2726A00206.HDF,1-SD,4-PR,200002
2726A00214.HDF,1-SD,4-PR,200002
2726A00215.HDF,1-SD,4-PR,301004
2726A00233.HDF,1-SD,4-PR,301002
2726A00240.HDF,1-SD,4-PR,200004
2726A00251.HDF,1-SD,4-PR,200002
2726A00259.HDF,1-SD,4-PR,200002
2726A00267.HDF,1-SD,4-PR,301002
2726A00417.HDF,1-SD,4-PR,200002
2726A00463.HDF,1-SD,4-PR,200002
2726A00483.HDF,1-SD,4-PR,334022
2726A00485.HDF,2-DR,4-PR,301002
2726A00501.HDF,1-SD,4-PR,301002
2726A00511.HDF,1-SD,4-PR,200002
2726A00514.HDF,1-SD,4-PR,234002
2726A00517.HDF,1-SD,4-PR,200002
2726A00518.HDF,1-SD,4-PR,301002
2726A00526.HDF,1-SD,4-PR,301002
2726A00552.HDF,1-SD,4-PR,200002
2726A00553.HDF,1-SD,4-PR,301004
2726A00555.HDF,1-SD,4-PR,301022
2726A00557.HDF,1-SD,4-PR,200000
2726A00565.HDF,1-SD,4-PR,200002
2726A00593.HDF,1-SD,4-PR,200002
2726A00627.HDF,1-SD,4-PR,200002
2726A00634.HDF,2-DR,4-PR,200002
2726A00663.HDF,1-SD,4-PR,334004
2726A00713.HDF,1-SD,4-PR,301002
2726A00736.HDF,1-SD,4-PR,200002
2726A00778.HDF,1-SD,4-PR,334002
2726A00780.HDF,1-SD,4-PR,301022
2726A00781.HDF,1-SD,4-PR,301002
2726A00788.HDF,1-SD,4-PR,334024
2726A00789.HDF,1-SD,4-PR,334024
2726A00799.HDF,1-SD,4-PR,301002
2727A00002.HDF,1-SD,4-PR,100002
2727A00003.HDF,1-SD,4-PR,100002
2727A00015.HDF,1-SD,4-PR,100000
2727A00029.HDF,1-SD,4-PR,301004
2727A00054.HDF,2-DR,4-PR,200002
2727A00058.HDF,1-SD,4-PR,301004
2727A00060.HDF,1-SD,4-PR,100000
2727A00065.HDF,1-SD,4-PR,100002
2727A00082.HDF,1-SD,4-PR,301004
2727A00087.HDF,1-SD,4-PR,334006
2727A00115.HDF,2-DR,4-PR,301002
2727A00157.HDF,1-SD,4-PR,301004
2727A00159.HDF,2-DR,4-PR,200002
2727A00176.HDF,2-DR,4-PR,200004
2727A00179.HDF,1-SD,4-PR,200002
2727A00184.HDF,1-SD,4-PR,100002
2727A00196.HDF,1-SD,4-PR,200000
2727A00222.HDF,1-SD,4-PR,200004
2727A00223.HDF,1-SD,4-PR,301004
2727A00231.HDF,1-SD,4-PR,100002
2727A00234.HDF,1-SD,4-PR,301002
2727A00238.HDF,1-SD,4-PR,334004
2727A00239.HDF,1-SD,4-PR,301002
2727A00242.HDF,1-SD,4-PR,231004
2727A00331.HDF,2-DR,4-PR,200002
2727A00333.HDF,1-SD,4-PR,301002
2727A00338.HDF,1-SD,4-PR,200002
2727A00374.HDF,1-SD,4-PR,301002
2727A00396.HDF,1-SD,4-PR,200002
2727A00411.HDF,1-SD,4-PR,200002
2727A00429.HDF,1-SD,4-PR,200000
2727A00431.HDF,1-SD,4-PR,301004
2727A00438.HDF,1-SD,4-PR,200000
2727A00444.HDF,1-SD,4-PR,200000
2727A00494.HDF,1-SD,4-PR,200000
2727A00502.HDF,1-SD,4-PR,301002
2727A00505.HDF,1-SD,4-PR,200000
2727A00510.HDF,1-SD,4-PR,200002
2727A00516.HDF,1-SD,4-PR,334004
2727A00542.HDF,1-SD,4-PR,200002
2727A00546.HDF,1-SD,4-PR,200002
2727A00564.HDF,1-SD,4-PR,200000
2727A00606.HDF,1-SD,4-PR,301002
2727A00618.HDF,1-SD,4-PR,334004
2727A00620.HDF,1-SD,4-PR,301002
2727A00624.HDF,2-DR,4-PR,200004
2727A00625.HDF,1-SD,4-PR,334004
2727A00628.HDF,1-SD,4-PR,200000
2727A00658.HDF,1-SD,4-PR,334004
2727A00660.HDF,1-SD,4-PR,200000
2729A00005.HDF,1-SD,4-PR,200202
2729A00009.HDF,1-SD,4-PR,301004
2729A00013.HDF,1-SD,4-PR,301002
2729A00039.HDF,1-SD,4-PR,301002
2729A00059.HDF,1-SD,4-PR,301004
2729A00081.HDF,1-SD,4-PR,301002
2729A00084.HDF,1-SD,4-PR,334004
2729A00086.HDF,1-SD,4-PR,301002
2729A00095.HDF,1-SD,4-PR,331024
2729A00106.HDF,1-SD,4-PR,200004
2729A00107.HDF,1-SD,4-PR,200202
2729A00117.HDF,1-SD,4-PR,200022
2729A00122.HDF,1-SD,4-PR,301004
2729A00126.HDF,1-SD,4-PR,200002
2729A00139.HDF,2-DR,4-PR,200004
2729A00141.HDF,2-DR,4-PR,231004
2729A00145.HDF,2-DR,4-PR,301004
2729A00146.HDF,2-DR,4-PR,200024
2729A00149.HDF,2-DR,4-PR,200004
2729A00154.HDF,1-SD,4-PR,200000
2729A00157.HDF,1-SD,4-PR,301002
2729A00162.HDF,1-SD,4-PR,200000
2729A00164.HDF,1-SD,4-PR,301002
2729A00169.HDF,1-SD,4-PR,231002
2729A00172.HDF,1-SD,4-PR,301004
2729A00185.HDF,1-SD,4-PR,200002
2729A00193.HDF,1-SD,4-PR,231004
2729A00197.HDF,1-SD,4-PR,200004
2729A00200.HDF,1-SD,4-PR,200202
2729A00209.HDF,1-SD,4-PR,301002
2729A00221.HDF,1-SD,4-PR,301004
2729A00222.HDF,1-SD,4-PR,200002
2729A00244.HDF,1-SD,4-PR,200202
2729A00249.HDF,1-SD,4-PR,200004
2729A00251.HDF,1-SD,4-PR,200002
2729A00274.HDF,1-SD,4-PR,200202
2729A00484.HDF,1-SD,4-PR,200004
2729A00488.HDF,1-SD,4-PR,301002
2729A00490.HDF,1-SD,4-PR,334004
2729A00503.HDF,1-SD,4-PR,200202
2729A00506.HDF,1-SD,4-PR,200022
2729A00522.HDF,1-SD,4-PR,301002
2729A00541.HDF,1-SD,4-PR,200002
2729A00548.HDF,1-SD,4-PR,200004
2729A00556.HDF,1-SD,4-PR,331004
2729A00566.HDF,1-SD,4-PR,301004
2729A00567.HDF,1-SD,4-PR,334004
2729A00578.HDF,1-SD,4-PR,200202
2729A00588.HDF,1-SD,4-PR,301002
2729A00596.HDF,1-SD,4-PR,200202
2729A00598.HDF,1-SD,4-PR,301004
2729A00606.HDF,1-SD,4-PR,301002
2729A00628.HDF,1-SD,4-PR,200202
2729A00641.HDF,1-SD,4-PR,200002
2729A00644.HDF,1-SD,4-PR,200202
2729A00649.HDF,1-SD,4-PR,202002
2729A00661.HDF,1-SD,4-PR,200002
2729A00662.HDF,1-SD,4-PR,200004
2729A00663.HDF,1-SD,4-PR,301004
2729A00667.HDF,1-SD,4-PR,301004
2729A00686.HDF,1-SD,4-PR,200004
2729A00701.HDF,1-SD,4-PR,200004
2729A00735.HDF,1-SD,4-PR,200002
2729A00738.HDF,1-SD,4-PR,200002
2729A00748.HDF,1-SD,4-PR,200202
2729A00752.HDF,1-SD,4-PR,200004
2729A00758.HDF,1-SD,4-PR,200002
2731A00001.HDF,2-DR,4-PR,200002
2731A00015.HDF,1-SD,4-PR,200002
2731A00016.HDF,1-SD,4-PR,301002
2731A00025.HDF,1-SD,4-PR,200022
2731A00029.HDF,1-SD,4-PR,200002
2733A00001.HDF,1-SD,4-PR,200000
2733A00007.HDF,1-SD,4-PR,301002
2733A00012.HDF,2-DR,4-PR,200002
2733A00071.HDF,1-SD,4-PR,301002
2733A00082.HDF,1-SD,4-PR,202002
2733A00095.HDF,1-SD,4-PR,200002
2733A00155.HDF,1-SD,4-PR,334004
2733A00201.HDF,1-SD,4-PR,200002
2733A00221.HDF,1-SD,4-PR,200002
2733A00233.HDF,2-DR,4-PR,200002
2733A00241.HDF,1-SD,4-PR,234004
2733A00290.HDF,1-SD,4-PR,301002
2733A00302.HDF,1-SD,4-PR,200000
2733A00318.HDF,1-SD,4-PR,200002
2733A00321.HDF,1-SD,4-PR,301000
2733A00348.HDF,1-SD,4-PR,200000
2733A00370.HDF,1-SD,4-PR,200002
2733A00379.HDF,1-SD,4-PR,200002
2733A00382.HDF,1-SD,4-PR,200000
2733A00400.HDF,1-SD,4-PR,200000
2733A00403.HDF,2-DR,4-PR,200000
2733A00408.HDF,1-SD,4-PR,200000
2733A00427.HDF,1-SD,4-PR,200002
2733A00433.HDF,1-SD,4-PR,301002
2733A00437.HDF,1-SD,4-PR,301002
2733A00473.HDF,1-SD,4-PR,200000
2734A00017.HDF,1-SD,4-PR,200002
2734A00065.HDF,1-SD,4-PR,200202
2734A00069.HDF,1-SD,4-PR,200000
2734A00077.HDF,2-DR,4-PR,200004
2734A00108.HDF,1-SD,4-PR,331004
2734A00115.HDF,1-SD,4-PR,200002
2734A00118.HDF,1-SD,4-PR,334022
2734A00132.HDF,1-SD,4-PR,331004
2734A00143.HDF,1-SD,4-PR,331004
2734A00150.HDF,1-SD,4-PR,334004
2734A00169.HDF,1-SD,4-PR,234004
2734A00174.HDF,1-SD,4-PR,200002
2734A00204.HDF,1-SD,4-PR,334004
2734A00205.HDF,1-SD,4-PR,334004
2734A00207.HDF,1-SD,4-PR,200202
2734A00212.HDF,1-SD,4-PR,200002
2734A00217.HDF,2-DR,4-PR,200030
2734A00238.HDF,1-SD,4-PR,200000
2734A00239.HDF,1-SD,4-PR,301002
2734A00461.HDF,1-SD,4-PR,301002
2734A00510.HDF,1-SD,4-PR,301004
2734A00594.HDF,2-DR,4-PR,200002
2734A00608.HDF,1-SD,4-PR,200002
2734A00610.HDF,1-SD,4-PR,200002
2734A00625.HDF,1-SD,4-PR,200000
2734A00635.HDF,1-SD,4-PR,200000
2734A00638.HDF,1-SD,4-PR,200002
2734A00650.HDF,1-SD,4-PR,231004
2734A00657.HDF,1-SD,4-PR,231004
2734A00679.HDF,1-SD,4-PR,231004
2734A00688.HDF,1-SD,4-PR,200000
2734A00723.HDF,1-SD,4-PR,200004
2734A00746.HDF,2-DR,4-PR,301002
2734A00757.HDF,1-SD,4-PR,200004
2734A00762.HDF,1-SD,4-PR,200004
2734A00771.HDF,1-SD,4-PR,200000
2734A00800.HDF,1-SD,4-PR,200002
2734A00804.HDF,1-SD,4-PR,301004
2734A00818.HDF,1-SD,4-PR,301002
2734A00830.HDF,1-SD,4-PR,231004
2734A00846.HDF,1-SD,4-PR,200002
2734A00863.HDF,1-SD,4-PR,331004
2734A00868.HDF,1-SD,4-PR,200002
2735A00011.HDF,1-SD,4-PR,301002
2735A00016.HDF,1-SD,4-PR,200002
2735A00020.HDF,1-SD,4-PR,200002
2735A00024.HDF,1-SD,4-PR,200004
2735A00025.HDF,1-SD,4-PR,200202
2735A00026.HDF,2-DR,4-PR,200002
2735A00042.HDF,1-SD,4-PR,200002
2735A00047.HDF,2-DR,4-PR,200002
2735A00088.HDF,1-SD,4-PR,301002
2735A00099.HDF,1-SD,4-PR,200202
2735A00148.HDF,2-DR,4-PR,200002
2735A00182.HDF,1-SD,4-PR,200002
2735A00205.HDF,1-SD,4-PR,301002
2735A00211.HDF,1-SD,4-PR,200002
2735A00219.HDF,1-SD,4-PR,200002
2735A00319.HDF,2-DR,4-PR,200004
2735A00326.HDF,2-DR,4-PR,200004
2735A00338.HDF,1-SD,4-PR,301002
2735A00342.HDF,1-SD,4-PR,200002
2735A00365.HDF,1-SD,4-PR,301002
2735A00371.HDF,1-SD,4-PR,301002
2735A00381.HDF,1-SD,4-PR,301002
2735A00392.HDF,1-SD,4-PR,301002
2735A00396.HDF,1-SD,4-PR,200002
2735A00402.HDF,1-SD,4-PR,301004
2735A00410.HDF,1-SD,4-PR,200002
2735A00469.HDF,1-SD,4-PR,200002
2735A00476.HDF,1-SD,4-PR,200004
2735A00492.HDF,1-SD,4-PR,200202
2735A00494.HDF,1-SD,4-PR,202002
2735A00511.HDF,1-SD,4-PR,200202
2735A00526.HDF,1-SD,4-PR,200002
2735A00527.HDF,1-SD,4-PR,200002
2735A00563.HDF,2-DR,4-PR,200004
2735A00581.HDF,1-SD,4-PR,200022
2735A00595.HDF,1-SD,4-PR,200202
2735A00622.HDF,1-SD,4-PR,301004
2735A00635.HDF,1-SD,4-PR,200002
2735A00685.HDF,1-SD,4-PR,301004
2735A00689.HDF,1-SD,4-PR,301004
2735A00708.HDF,1-SD,4-PR,200002
2735A00709.HDF,1-SD,4-PR,200002
2735A00719.HDF,1-SD,4-PR,301004
2735A00745.HDF,1-SD,4-PR,200004
2735A00766.HDF,1-SD,4-PR,200002
2735A00777.HDF,1-SD,4-PR,301004
2735A00784.HDF,1-SD,4-PR,301002
2735A00790.HDF,1-SD,4-PR,200002
2736A00037.HDF,1-SD,4-PR,200002
2736A00052.HDF,1-SD,4-PR,200002
2736A00059.HDF,1-SD,4-PR,200002
2736A00067.HDF,1-SD,4-PR,200004
2736A00073.HDF,1-SD,4-PR,301002
2736A00077.HDF,1-SD,4-PR,334004
2736A00087.HDF,1-SD,4-PR,200002
2736A00092.HDF,1-SD,4-PR,301002
2736A00129.HDF,2-DR,4-PR,200000
2736A00171.HDF,1-SD,4-PR,301004
2736A00176.HDF,1-SD,4-PR,200002
2736A00177.HDF,1-SD,4-PR,200000
2736A00193.HDF,1-SD,4-PR,200002
2736A00202.HDF,1-SD,4-PR,301004
2736A00212.HDF,1-SD,4-PR,301002
2736A00226.HDF,1-SD,4-PR,200000
2736A00231.HDF,1-SD,4-PR,200000
2736A00240.HDF,1-SD,4-PR,200002
2736A00486.HDF,1-SD,4-PR,200002
2736A00508.HDF,1-SD,4-PR,200000
2736A00516.HDF,1-SD,4-PR,200000
2736A00517.HDF,1-SD,4-PR,301002
2736A00530.HDF,1-SD,4-PR,200002
2736A00532.HDF,1-SD,4-PR,301002
2736A00538.HDF,1-SD,4-PR,334004
2736A00563.HDF,1-SD,4-PR,200202
2736A00600.HDF,1-SD,4-PR,234004
2736A00604.HDF,1-SD,4-PR,200002
2736A00613.HDF,1-SD,4-PR,200000
2736A00740.HDF,1-SD,4-PR,301004
2736A00745.HDF,2-DR,4-PR,200000
2736A00747.HDF,1-SD,4-PR,200202
2736A00766.HDF,1-SD,4-PR,200002
2736A00768.HDF,1-SD,4-PR,334004
2736A00813.HDF,2-DR,4-PR,200002
2736A00817.HDF,1-SD,4-PR,334004
2736A00838.HDF,1-SD,4-PR,200000
2736A00842.HDF,1-SD,4-PR,301002
2736A00862.HDF,2-DR,4-PR,200000
2736A00876.HDF,1-SD,4-PR,200002
2736A00885.HDF,1-SD,4-PR,301002
2736A00895.HDF,1-SD,4-PR,334004
2736A00907.HDF,1-SD,4-PR,301002
2736A00928.HDF,1-SD,4-PR,200002
2736A00937.HDF,1-SD,4-PR,200000
2736A00982.HDF,1-SD,4-PR,301002
2736A01015.HDF,1-SD,4-PR,301002
2736A01020.HDF,1-SD,4-PR,200202
2736A01062.HDF,2-DR,4-PR,200006
2736A01065.HDF,1-SD,4-PR,200000
2736A01071.HDF,1-SD,4-PR,200000
2737A00006.HDF,1-SD,4-PR,331004
2737A00008.HDF,1-SD,4-PR,301002
2737A00028.HDF,1-SD,4-PR,200000
2737A00029.HDF,1-SD,4-PR,301002
2737A00032.HDF,1-SD,4-PR,200000
2737A00039.HDF,2-DR,4-PR,334004
2737A00052.HDF,1-SD,4-PR,200000
2737A00060.HDF,1-SD,4-PR,331004
2737A00077.HDF,1-SD,4-PR,200000
2737A00084.HDF,1-SD,4-PR,200000
2737A00107.HDF,1-SD,4-PR,301002
2737A00110.HDF,2-DR,4-PR,200002
2737A00112.HDF,1-SD,4-PR,200002
2737A00113.HDF,1-SD,4-PR,334004
2737A00114.HDF,1-SD,4-PR,334004
2737A00137.HDF,1-SD,4-PR,200002
2737A00159.HDF,1-SD,4-PR,200004
2737A00165.HDF,1-SD,4-PR,200002
2737A00170.HDF,1-SD,4-PR,301022
2737A00190.HDF,1-SD,4-PR,331002
2737A00191.HDF,1-SD,4-PR,200022
2737A00230.HDF,2-DR,4-PR,334022
2737A00233.HDF,1-SD,4-PR,200000
2737A00241.HDF,1-SD,4-PR,334004
2737A00244.HDF,1-SD,4-PR,334004
2737A00300.HDF,1-SD,4-PR,200002
2737A00304.HDF,1-SD,4-PR,301002
2737A00310.HDF,1-SD,4-PR,301002
2737A00315.HDF,1-SD,4-PR,334004
2737A00318.HDF,1-SD,4-PR,301002
2737A00320.HDF,1-SD,4-PR,200000
2737A00327.HDF,1-SD,4-PR,334004
2737A00328.HDF,1-SD,4-PR,234004
2737A00333.HDF,1-SD,4-PR,200004
2737A00352.HDF,1-SD,4-PR,200202
2737A00374.HDF,1-SD,4-PR,334004
2737A00379.HDF,1-SD,4-PR,334004
2737A00388.HDF,1-SD,4-PR,200002
2737A00399.HDF,1-SD,4-PR,200002
2737A00418.HDF,1-SD,4-PR,231004
2737A00421.HDF,1-SD,4-PR,100002
2737A00445.HDF,1-SD,4-PR,334004
2737A00487.HDF,1-SD,4-PR,301002
2737A00488.HDF,1-SD,4-PR,301002
2737A00526.HDF,1-SD,4-PR,334004
2737A00542.HDF,1-SD,4-PR,200002
2737A00549.HDF,1-SD,4-PR,301002
2737A00559.HDF,1-SD,4-PR,234004
2737A00594.HDF,1-SD,4-PR,100000
2738A00027.HDF,2-DR,4-PR,200000
2738A00045.HDF,1-SD,4-PR,301002
2738A00075.HDF,1-SD,4-PR,301004
2738A00121.HDF,1-SD,4-PR,200202
2738A00140.HDF,1-SD,4-PR,200002
2738A00147.HDF,1-SD,4-PR,200002
2738A00156.HDF,1-SD,4-PR,200002
2738A00171.HDF,1-SD,4-PR,200002
2738A00182.HDF,1-SD,4-PR,200002
2738A00186.HDF,1-SD,4-PR,301002
2738A00203.HDF,1-SD,4-PR,200002
2738A00204.HDF,1-SD,4-PR,200002
2738A00209.HDF,1-SD,4-PR,301004
2738A00417.HDF,1-SD,4-PR,301002
2738A00454.HDF,1-SD,4-PR,301004
2738A00462.HDF,2-DR,4-PR,200000
2738A00465.HDF,2-DR,4-PR,200000
2738A00482.HDF,2-DR,4-PR,200000
2738A00499.HDF,1-SD,4-PR,100002
2738A00500.HDF,1-SD,4-PR,334004
2738A00521.HDF,1-SD,4-PR,200000
2738A00524.HDF,1-SD,4-PR,200002
2738A00528.HDF,1-SD,4-PR,234004
2739A00010.HDF,1-SD,4-PR,334002
2739A00015.HDF,1-SD,4-PR,200002
2739A00062.HDF,1-SD,4-PR,200002
2739A00071.HDF,1-SD,4-PR,334002
2739A00080.HDF,1-SD,4-PR,200002
2739A00129.HDF,1-SD,4-PR,231002
