*title,can_gen_high_Y2,,,,,,,,
*note,Each row corresponds to 5 minutes. The first row starts Jan 1 12:00,,,,,,,,
*header,Lights,Refrigerator,Kitchen_stove,Dishwasher,Washer,Dryer,Freezer,Other_appliances,
*units,Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),Power (W),
*data,0,402,0,0,0,0,159,312,873
*data,0,890,0,0,0,0,0,312,1202
*data,0,80,0,0,0,0,0,312,392
*data,0,0,0,0,0,0,0,312,312
*data,120,0,0,0,0,0,0,312,432
*data,120,0,0,0,0,0,0,312,432
*data,120,0,0,0,0,0,0,312,432
*data,120,80,0,0,0,0,0,312,512
*data,120,251,0,0,0,0,0,62,433
*data,120,339,0,0,0,0,79,62,600
*data,120,501,0,0,0,0,249,62,932
*data,120,484,0,0,0,0,240,62,907
*data,120,484,0,0,0,0,240,62,907
*data,120,468,0,0,0,0,232,242,1062
*data,120,402,0,0,0,0,159,242,923
*data,120,234,0,0,0,0,0,422,776
*data,120,201,0,0,0,0,0,422,743
*data,120,80,0,0,0,0,0,242,442
*data,120,0,0,0,0,0,0,242,362
*data,120,0,0,0,0,0,0,242,362
*data,120,0,0,0,0,0,0,242,362
*data,120,0,0,0,0,0,0,242,362
*data,0,0,0,0,0,0,0,242,242
*data,0,80,0,0,0,0,79,242,401
*data,0,251,0,0,0,0,249,242,741
*data,0,322,0,0,0,0,240,242,804
*data,0,493,0,0,0,0,240,242,975
*data,0,476,0,0,0,0,232,242,950
*data,0,402,0,0,0,0,159,242,803
*data,0,234,0,0,0,0,0,242,476
*data,0,160,0,0,0,0,0,62,222
*data,120,0,0,0,0,0,0,62,182
*data,120,0,0,0,0,0,0,62,182
*data,120,0,0,0,0,0,0,62,182
*data,120,0,0,0,0,0,0,62,182
*data,120,0,0,0,0,0,0,62,182
*data,120,0,0,0,0,0,0,62,182
*data,120,80,0,0,0,0,79,62,341
*data,120,251,0,0,0,0,249,62,681
*data,120,322,0,0,0,0,240,62,744
*data,120,493,0,0,0,0,240,62,915
*data,120,476,0,0,0,0,232,62,890
*data,120,402,0,0,0,0,159,62,743
*data,120,234,0,0,0,0,0,62,416
*data,120,160,0,0,0,0,0,62,342
*data,520,0,0,0,0,0,0,62,582
