*title,can_gen_high_Y1,,,,,,,,
*note,Each row corresponds to 5 minutes. The first row starts Jan 1 12:00,,,,,,,,
*header,Lights,Refrigerator,Stove,Dishwasher,Washer,Dryer,Freezer,Other_appliances,
*data,0,240,0,0,505,0,249,522,1515
*data,820,0,0,0,505,0,240,522,2087
*data,0,0,0,0,0,0,240,522,762
*data,0,0,0,0,0,0,883,342,1225
*data,0,0,0,0,505,0,79,342,926
*data,0,80,0,0,505,0,0,342,927
*data,0,251,0,0,505,0,0,342,1098
*data,0,259,0,0,0,0,0,342,601
*data,0,251,0,0,0,0,0,342,593
*data,0,322,0,0,0,0,79,342,743
*data,0,493,0,0,0,0,249,342,1083
*data,0,476,0,0,0,0,257,242,975
*data,0,484,0,0,0,0,249,62,795
*data,0,468,0,0,0,0,240,62,770
*data,0,361,0,0,0,0,240,162,763
*data,0,80,0,0,0,0,232,162,474
*data,0,0,0,0,0,0,240,162,402
*data,0,0,0,0,0,0,232,162,394
*data,0,0,0,0,0,0,199,162,361
*data,0,0,0,0,0,0,79,162,241
*data,0,0,0,0,0,0,0,162,162
*data,0,0,0,0,0,0,0,162,162
*data,0,0,0,0,0,4115,0,162,4277
*data,0,159,0,0,0,4115,0,162,4436
*data,0,501,0,0,0,4115,0,162,4778
*data,0,484,0,0,0,4115,0,1162,5761
*data,0,484,0,0,0,4115,0,1162,5761
*data,0,468,0,0,0,4115,79,1162,5824
*data,0,320,0,0,0,4115,249,1162,5846
*data,0,0,0,0,0,0,240,1162,1402
*data,0,0,0,0,0,0,240,1162,1402
*data,0,0,0,0,0,0,232,1162,1394
*data,0,0,0,0,0,0,159,1162,1321
*data,0,0,0,0,0,0,0,1162,1162
*data,0,0,0,0,0,0,0,2412,2412
*data,0,0,0,0,0,0,0,2412,2412
*data,200,0,0,0,0,0,0,2412,2612
*data,200,159,0,0,0,0,0,2312,2671
*data,200,501,0,0,0,0,0,2312,3013
*data,200,484,0,0,0,0,0,2312,2996
*data,200,484,0,0,0,0,0,2312,2996
*data,200,468,0,0,0,0,79,2312,3059
*data,200,320,0,0,0,0,249,2312,3081
*data,200,0,0,0,0,0,240,1312,1752
*data,0,0,0,0,0,0,240,1312,1552
*data,0,0,0,0,0,0,232,1312,1544
*data,0,0,0,0,0,0,159,1312,1471
*data,0,0,0,0,0,0,0,1342,1342
*data,0,0,0,0,0,0,0,1342,1342
*data,0,0,0,0,0,0,0,1342,1342
*data,0,0,0,0,0,0,0,1342,1342
*data,0,159,0,0,0,0,0,92,251
*data,0,501,0,0,0,0,0,92,593
*data,0,484,0,0,0,0,0,92,576
*data,0,484,0,0,0,0,0,92,576
*data,200,468,0,0,0,0,79,92,839
*data,200,320,0,0,0,0,249,92,861
*data,200,0,0,0,0,0,240,92,532
*data,200,0,0,0,0,0,240,92,532
*data,200,0,0,0,0,0,232,92,524
*data,200,0,0,0,0,0,159,92,451
*data,200,0,0,0,0,0,0,92,292
*data,200,0,0,0,0,0,0,92,292
*data,0,0,0,0,0,0,0,92,92
*data,0,0,0,0,0,0,0,92,92
*data,0,159,0,0,0,0,0,92,251
*data,0,501,0,0,0,0,0,92,593
*data,240,484,0,0,0,0,0,92,816
*data,240,484,0,0,0,0,0,92,816
*data,240,468,0,0,0,0,79,92,879
*data,0,320,0,0,0,0,249,62,631
*data,240,0,0,0,0,0,240,312,792
*data,240,0,0,0,0,0,240,312,792
*data,240,0,0,0,0,0,232,312,784
*data,240,0,0,0,0,0,159,312,711
*data,480,0,0,0,0,0,0,312,792
*data,480,0,0,0,0,0,0,312,792
*data,480,0,0,0,0,0,0,312,792
*data,480,0,0,0,0,0,0,312,792
*data,240,159,0,0,0,0,0,312,711
*data,1060,501,0,0,0,0,0,312,1873
*data,1300,484,0,0,0,0,0,317,2101
*data,1300,484,0,0,0,0,0,312,2096
*data,1700,468,0,0,0,0,79,312,2559
*data,2520,320,0,0,0,0,249,312,3401
*data,2520,0,0,0,0,0,240,312,3072
*data,2280,0,0,0,0,0,240,412,2932
*data,2480,0,0,0,0,0,232,412,3124
*data,2480,0,0,0,0,0,159,412,3051
*data,2240,0,0,0,0,0,0,412,2652
*data,1840,0,0,0,0,0,0,662,2502
*data,1840,0,0,0,0,0,0,662,2502
*data,1840,0,0,0,0,0,0,662,2502
*data,1960,159,0,0,0,0,0,412,2531
*data,2200,501,0,0,0,0,0,312,3013
*data,1380,484,0,0,0,0,0,312,2176
*data,1380,484,0,0,0,0,0,312,2176
*data,1380,468,0,0,0,0,79,312,2239
*data,2200,320,0,0,0,0,249,492,3261
*data,2240,0,0,0,0,0,240,492,2972
*data,2240,0,0,0,0,0,240,242,2722
*data,2480,0,0,0,0,0,232,242,2954
*data,1660,0,0,467,0,0,159,242,2528
*data,1900,0,0,467,0,0,0,242,2609
*data,1900,0,0,467,0,0,0,242,2609
*data,2300,0,0,467,0,0,0,242,3009
*data,2060,0,0,467,0,0,0,422,2949
*data,2060,159,0,467,0,0,0,422,3108
*data,1820,501,0,0,0,0,0,422,2743
*data,1000,484,0,0,0,0,0,422,1906
*data,1000,484,0,0,0,0,0,422,1906
*data,1000,468,0,0,0,0,79,422,1969
*data,1000,320,0,0,0,0,249,422,1991
*data,240,0,0,0,0,0,240,242,722
*data,400,0,0,0,0,0,240,242,882
*data,400,0,0,0,0,0,232,242,874
*data,400,0,0,0,0,0,159,272,831
*data,400,0,1600,0,0,0,0,272,2272
*data,400,0,1600,0,0,0,0,302,2302
*data,400,0,1600,0,0,0,0,302,2302
*data,400,0,1600,0,0,0,0,302,2302
*data,1220,159,1600,0,0,0,0,402,3381
*data,1220,501,1600,0,0,0,0,502,3823
*data,400,484,1600,0,0,0,0,502,2986
*data,400,484,1600,0,0,0,0,502,2986
*data,400,468,1600,0,0,0,79,622,3169
*data,400,320,1600,0,0,0,249,622,3191
*data,400,0,1600,0,0,0,240,522,2762
*data,400,0,1600,0,0,0,240,522,2762
*data,400,0,1600,0,0,0,232,222,2454
*data,400,0,1600,0,0,0,159,192,2351
*data,400,0,0,0,0,0,0,192,592
*data,400,0,0,0,0,0,0,192,592
*data,400,0,0,0,0,0,0,292,692
*data,400,0,0,0,0,0,0,292,692
*data,400,159,0,0,0,0,0,332,891
*data,0,501,0,0,0,0,0,332,833
*data,0,484,0,0,0,0,0,302,786
*data,0,484,0,0,0,0,0,202,686
*data,0,468,0,0,0,0,79,302,849
*data,0,320,0,0,0,0,249,302,871
*data,0,0,0,0,0,0,240,302,542
*data,0,0,0,0,0,0,240,402,642
*data,0,0,0,0,0,0,232,652,884
*data,0,0,0,0,0,0,159,652,811
*data,0,0,0,0,0,0,0,402,402
*data,0,0,0,0,0,0,0,402,402
*data,0,0,0,0,0,0,0,402,402
*data,200,0,0,0,0,0,0,262,462
*data,200,159,0,0,0,0,0,262,621
*data,200,501,0,0,0,0,0,262,963
*data,200,484,0,0,0,0,0,262,946
*data,200,484,0,0,0,0,0,262,946
*data,0,1124,0,0,0,0,79,262,1465
*data,0,160,0,0,0,0,0,312,472
*data,0,0,0,0,0,0,0,312,312
*data,0,0,0,0,0,0,79,312,391
*data,0,80,0,0,0,0,249,312,640
*data,0,251,0,0,0,0,240,312,803
*data,0,242,0,0,0,0,240,312,795
*data,0,242,0,0,0,0,232,312,786
*data,0,890,0,0,0,0,159,312,1361
*data,0,80,0,0,0,0,0,312,392
*data,0,80,0,0,0,0,0,312,392
*data,0,251,0,0,0,0,0,312,563
*data,0,242,0,0,0,0,0,312,554
*data,0,242,0,0,0,0,0,312,554
*data,0,314,0,0,0,0,0,312,626
*data,0,411,0,0,0,0,0,312,723
*data,0,259,0,0,0,0,0,492,751
*data,0,251,0,0,0,0,79,492,822
*data,0,242,0,0,0,0,249,492,983
*data,0,242,0,0,0,0,240,492,975
*data,0,234,0,0,0,0,240,492,966
*data,0,242,0,0,0,0,232,492,966
*data,0,234,0,0,0,0,159,492,885
*data,0,201,0,0,0,0,0,492,693
*data,0,159,0,0,0,0,0,492,651
*data,0,251,0,0,0,0,0,422,673
*data,0,242,0,0,0,0,0,422,664
*data,240,242,0,0,0,0,0,422,904
*data,240,234,0,0,0,0,0,422,896
*data,240,160,0,0,0,0,0,422,822
*data,240,0,0,0,0,0,0,242,482
*data,240,0,0,0,0,0,79,242,561
*data,240,80,0,0,0,0,249,242,810
*data,240,251,0,0,0,0,240,242,973
*data,240,242,0,0,0,0,240,62,785
*data,240,242,0,0,0,0,232,62,776
*data,240,234,0,0,0,0,159,62,695
*data,240,160,0,0,0,0,0,62,462
*data,240,80,0,0,0,0,0,92,412
*data,240,251,0,0,0,0,0,92,583
*data,240,242,0,0,0,0,0,92,574
*data,240,242,0,0,0,0,0,92,574
*data,0,234,0,0,0,0,0,92,326
*data,0,160,0,0,0,0,0,92,252
*data,0,0,0,0,0,0,0,92,92
*data,0,0,0,0,0,0,79,92,171
*data,0,80,0,0,0,0,249,92,420
*data,0,251,0,0,0,0,240,92,583
*data,0,242,0,0,0,0,240,92,575
*data,0,242,0,0,0,0,232,92,566
*data,0,234,0,0,0,0,159,92,485
*data,0,160,0,0,0,0,0,97,257
*data,0,80,0,0,0,0,0,127,207
*data,0,251,0,0,0,0,0,127,378
*data,0,242,0,0,0,0,0,127,369
*data,0,242,0,0,0,0,0,97,339
*data,0,890,0,0,0,0,0,197,1087
*data,0,80,0,0,0,0,0,197,277
*data,0,0,0,0,0,0,0,197,197
*data,200,0,0,0,0,0,79,167,446
*data,200,80,0,0,0,0,249,167,695
*data,200,251,0,0,0,0,240,167,858
*data,200,322,0,0,0,0,240,167,929
*data,200,493,0,0,0,0,232,167,1092
*data,200,493,0,0,0,0,159,167,1019
*data,200,411,0,0,0,0,0,167,778
*data,200,242,0,0,0,0,0,167,609
*data,200,242,0,0,0,0,0,167,609
*data,200,234,0,0,0,0,0,162,596
*data,200,242,0,0,0,0,0,162,604
*data,0,234,0,0,0,0,0,162,396
*data,0,201,0,0,0,0,0,162,363
*data,0,80,0,0,0,0,0,412,492
*data,0,0,0,0,0,0,79,412,491
*data,0,80,0,0,0,0,249,412,740
*data,0,251,0,0,0,0,240,1312,1803
*data,0,242,0,0,0,0,240,1312,1795
*data,0,242,0,0,0,0,232,1312,1786
*data,0,234,0,0,0,0,159,1492,1885
*data,0,160,0,0,0,0,0,1392,1552
*data,0,80,0,0,0,0,0,1392,1472
*data,0,251,0,0,0,0,0,492,743
*data,0,242,0,0,0,0,0,492,734
*data,0,242,0,0,0,0,0,592,834
*data,120,234,0,0,0,0,0,592,946
*data,120,160,0,0,0,0,0,592,872
*data,120,0,0,0,0,0,0,592,712
*data,120,0,0,0,0,0,79,592,791
*data,120,80,0,0,0,0,249,592,1040
*data,120,251,0,0,0,0,240,592,1203
*data,120,242,0,0,0,0,240,592,1195
*data,360,242,0,0,0,0,232,342,1176
*data,360,234,0,0,0,0,159,347,1100
*data,360,160,0,0,0,0,0,247,767
*data,360,80,0,0,0,0,0,247,687
*data,360,251,0,0,0,0,0,247,858
*data,360,242,0,0,0,0,0,247,849
*data,360,242,0,0,0,0,0,247,849
*data,360,234,0,0,0,0,0,242,836
*data,240,160,0,0,0,0,0,62,462
*data,240,0,0,0,0,0,0,62,302
*data,240,0,0,0,0,0,79,67,386
*data,240,80,0,0,0,0,249,67,635
*data,240,251,0,0,0,0,240,67,798
*data,240,242,0,0,0,0,240,67,790
*data,240,242,0,0,0,0,232,67,781
*data,240,234,0,0,0,0,159,67,700
*data,240,160,0,0,0,0,0,97,497
*data,240,80,0,0,0,0,0,97,417
*data,240,251,0,0,0,0,0,97,588
*data,240,242,0,0,0,0,0,97,579
*data,0,242,0,0,0,0,0,67,309
*data,0,234,0,0,0,0,0,67,301
*data,0,160,0,0,0,0,0,67,227
*data,0,0,0,0,0,0,0,67,67
*data,0,0,0,0,0,0,79,67,146
*data,0,80,0,0,0,0,249,67,395
*data,0,251,0,0,0,0,240,317,808
*data,0,242,0,0,0,0,240,317,800
*data,0,242,1600,0,0,0,232,317,2391
*data,0,234,1600,0,0,0,159,317,2310
*data,0,160,1600,0,0,0,0,317,2077
*data,0,80,1600,0,0,0,0,567,2247
*data,0,251,1600,0,0,0,0,567,2418
*data,0,242,0,0,0,0,0,567,809
*data,0,242,0,0,0,0,0,562,804
*data,0,234,0,0,0,0,0,562,796
*data,0,160,0,0,0,0,0,562,722
*data,0,0,0,0,0,0,0,562,562
*data,0,0,0,0,0,0,79,312,391
*data,0,80,0,0,0,0,249,312,640
*data,0,251,0,0,0,0,240,312,803
*data,820,242,0,0,0,0,240,312,1615
*data,820,242,0,0,0,0,232,312,1606
*data,820,234,0,0,0,0,159,312,1525
*data,820,160,0,0,0,0,0,312,1292
*data,820,80,0,0,0,0,0,312,1212
*data,1640,251,0,0,0,0,0,92,1983
*data,1640,242,0,0,0,0,0,92,1974
*data,1640,242,0,0,0,0,0,92,1974
*data,1640,234,0,0,0,0,0,92,1966
*data,1640,160,0,0,0,0,0,92,1892
*data,820,0,0,0,0,0,0,92,912
*data,820,0,0,0,0,0,79,92,991
*data,820,80,0,0,0,0,249,92,1240
*data,820,251,0,0,0,0,240,92,1403
*data,820,242,0,0,0,0,240,92,1395
*data,820,242,0,0,0,0,232,92,1386
*data,820,234,0,0,0,0,159,92,1305
*data,820,160,0,0,0,0,0,92,1072
*data,820,80,0,0,0,0,0,92,992
*data,820,251,0,0,0,0,0,92,1163
*data,820,242,0,0,0,0,0,92,1154
*data,820,242,0,0,0,0,0,92,1154
*data,820,234,0,0,0,0,0,92,1146
*data,820,160,0,0,0,0,0,92,1072
*data,820,0,0,0,0,0,0,92,912
*data,1060,0,0,0,0,0,79,192,1331
*data,1060,80,0,0,0,0,249,192,1580
*data,1060,251,0,0,0,0,240,192,1743
*data,1060,242,0,0,0,0,240,162,1705
*data,240,242,0,0,0,0,232,162,876
*data,240,234,0,0,0,0,159,162,795
*data,240,160,0,0,0,0,0,1662,2062
*data,0,80,0,0,0,0,0,1692,1772
*data,0,251,0,0,0,0,0,1692,1943
*data,0,242,0,0,0,0,0,1692,1934
*data,0,242,0,0,0,0,0,1662,1904
*data,0,234,0,0,0,0,0,1662,1896
*data,0,160,0,0,0,0,0,1662,1822
*data,0,0,0,0,0,0,0,1562,1562
*data,0,0,0,0,0,0,79,1562,1641
*data,0,80,0,0,0,0,249,1562,1890
*data,0,251,0,0,0,0,240,1562,2053
*data,0,242,0,0,0,0,240,1562,2045
*data,0,242,0,0,0,0,232,1562,2036
*data,0,234,0,0,0,0,159,1562,1955
*data,0,160,0,0,0,0,0,102,262
*data,0,80,0,0,0,0,0,102,182
*data,0,251,0,0,0,0,0,102,353
*data,0,242,0,0,0,0,0,102,344
*data,0,242,0,0,0,0,0,102,344
*data,0,234,0,0,0,0,0,102,336
*data,0,160,0,0,0,0,0,102,262
*data,0,0,0,0,0,0,0,102,102
*data,0,0,0,0,0,0,79,102,181
*data,0,80,0,0,0,0,249,102,430
*data,0,251,0,0,0,0,240,102,593
*data,0,242,0,0,0,0,240,102,585
*data,0,242,0,0,0,0,232,102,576
*data,0,234,0,0,0,0,159,102,495
*data,0,160,0,0,0,0,0,102,262
*data,0,80,0,0,0,0,0,102,182
*data,0,251,0,0,0,0,0,102,353
*data,0,242,0,0,0,0,0,102,344
*data,240,242,0,0,0,0,0,102,584
*data,240,234,0,0,0,0,0,102,576
*data,240,160,0,0,0,0,0,102,502
*data,240,0,0,0,0,0,0,102,342
*data,240,0,0,0,0,0,79,102,421
*data,240,80,0,0,0,0,249,352,920
*data,240,251,0,0,0,0,240,312,1043
*data,240,242,0,0,0,0,240,312,1035
*data,1060,242,0,0,0,0,232,312,1846
*data,1060,234,0,0,0,0,159,312,1765
*data,1060,160,0,0,0,0,0,312,1532
*data,1060,80,0,0,0,0,0,312,1452
*data,1260,251,0,0,0,0,0,1312,2823
*data,1260,242,0,0,0,0,0,1062,2564
*data,1460,242,0,0,0,0,0,1062,2764
*data,1020,234,0,0,0,0,0,1242,2496
*data,1020,160,0,0,0,0,0,247,1427
*data,1020,0,0,0,0,0,0,247,1267
*data,200,0,0,0,0,0,79,247,526
*data,820,80,0,0,0,0,249,247,1395
*data,820,251,0,0,0,0,240,247,1558
*data,820,242,0,0,0,0,240,277,1580
*data,820,242,0,0,0,0,232,277,1571
*data,1020,234,0,0,0,0,159,277,1690
*data,1420,160,0,0,0,0,0,277,1857
*data,1420,80,0,0,0,0,0,277,1777
*data,1420,251,0,0,0,0,0,282,1953
*data,1820,242,0,0,0,0,0,282,2344
*data,2640,242,0,0,0,0,0,527,3409
*data,2240,234,0,0,0,0,0,527,3001
*data,2480,160,0,0,0,0,0,527,3167
*data,2080,0,0,0,0,0,0,527,2607
*data,2080,0,0,0,0,0,79,527,2686
*data,2080,80,0,0,0,0,249,347,2755
*data,2080,251,0,0,0,0,240,347,2918
*data,2080,242,0,0,0,0,240,467,3030
*data,2080,242,0,0,0,0,232,467,3021
*data,2080,234,0,0,0,0,159,467,2940
*data,1260,160,0,0,0,0,0,462,1882
*data,1260,80,0,0,0,0,0,462,1802
*data,1260,251,0,0,0,0,0,502,2013
*data,1140,242,0,0,0,0,0,502,1884
*data,0,242,0,0,0,0,0,502,744
*data,200,234,1600,0,0,0,0,472,2506
*data,200,160,1600,0,0,0,0,472,2432
*data,0,0,1600,0,0,0,0,477,2077
*data,820,0,1600,0,0,0,79,227,2726
*data,1020,80,1600,0,0,0,249,227,3175
*data,200,251,1600,0,0,0,240,227,2518
*data,440,242,1600,0,0,0,240,227,2750
*data,440,242,0,0,0,0,232,227,1141
*data,560,234,0,0,0,0,159,227,1180
*data,560,160,0,0,0,0,0,227,947
*data,800,80,0,0,0,0,0,227,1107
*data,560,251,0,0,0,0,0,227,1038
*data,560,242,0,0,0,0,0,107,909
*data,560,242,0,0,0,0,0,107,909
*data,440,234,0,0,0,0,0,67,741
*data,440,160,0,0,0,0,0,62,662
*data,840,0,0,0,0,0,0,62,902
*data,840,0,0,0,0,0,79,62,981
*data,960,80,0,0,0,0,249,62,1350
*data,960,251,0,0,0,0,240,62,1513
*data,1200,242,0,0,0,0,240,62,1745
*data,960,242,0,0,0,0,883,62,2148
*data,960,234,0,0,0,0,79,92,1365
*data,960,160,0,0,0,0,0,92,1212
*data,960,80,0,0,505,0,0,92,1637
*data,1200,251,0,0,505,0,0,92,2048
*data,1000,242,0,0,505,0,0,92,1839
*data,1000,242,0,0,0,0,79,92,1413
*data,1000,234,0,0,0,0,249,92,1575
*data,1000,160,0,0,505,0,257,92,2014
*data,880,0,0,0,505,0,249,62,1696
*data,880,0,0,0,505,0,240,62,1687
*data,880,80,0,0,0,0,240,62,1262
*data,480,251,0,0,0,0,232,92,1055
*data,480,242,0,0,0,0,240,92,1055
*data,480,242,0,0,0,0,232,92,1046
*data,240,234,0,0,0,0,199,92,765
*data,0,160,0,0,0,0,79,92,331
*data,0,80,0,0,0,0,0,92,172
*data,0,251,0,0,0,0,0,92,343
*data,240,242,0,0,0,0,0,92,574
*data,240,242,0,0,0,4115,0,192,4789
*data,240,234,0,0,0,4115,0,222,4811
*data,240,160,0,0,0,4115,0,222,4737
*data,240,0,0,0,0,4115,0,222,4577
*data,240,0,0,0,0,4115,79,222,4656
*data,640,80,0,0,0,4115,249,222,5305
*data,640,251,0,467,0,4115,240,1022,6735
*data,640,242,0,467,0,4115,240,992,6697
*data,640,242,0,467,0,4115,232,892,6588
*data,0,234,0,467,0,4115,159,892,5867
*data,400,468,0,0,0,0,0,312,1180
*data,400,320,0,0,0,0,79,312,1111
*data,400,0,0,0,0,0,249,312,961
*data,400,0,0,0,0,0,240,312,952
*data,400,0,0,0,0,0,240,312,952
*data,400,0,0,0,0,0,232,312,944
*data,400,0,0,0,0,0,159,312,871
*data,400,0,0,0,0,0,0,312,712
*data,400,0,0,0,0,0,0,312,712
*data,400,0,0,0,0,0,0,312,712
*data,0,159,0,0,0,0,0,312,471
*data,0,501,0,0,0,0,0,62,563
*data,0,484,0,0,0,0,0,62,546
*data,0,484,0,0,0,0,0,62,546
*data,0,468,0,0,0,0,0,62,530
*data,0,320,0,0,0,0,79,62,461
*data,0,0,0,0,0,0,249,62,311
*data,0,0,0,0,0,0,240,92,332
*data,0,0,0,0,0,0,240,92,332
*data,0,0,0,0,0,0,232,92,324
*data,0,0,0,0,0,0,159,92,251
*data,0,0,0,0,0,0,0,92,92
*data,0,0,0,0,0,0,0,92,92
*data,0,0,0,0,0,0,0,92,92
*data,0,159,0,0,0,0,0,92,251
*data,0,501,0,0,0,0,0,92,593
*data,0,484,0,0,0,0,0,92,576
*data,0,484,0,0,0,0,0,92,576
*data,0,468,0,0,0,0,0,92,560
*data,0,320,0,0,0,0,79,92,491
*data,0,0,0,0,0,0,249,92,341
*data,0,0,0,0,0,0,240,92,332
*data,0,0,0,0,0,0,240,92,332
*data,0,0,0,0,0,0,232,92,324
*data,0,0,0,0,0,0,159,92,251
*data,0,0,0,0,0,0,0,92,92
*data,0,0,0,0,0,0,0,92,92
*data,0,0,0,0,0,0,0,62,62
*data,0,159,0,0,0,0,0,62,221
*data,0,501,0,0,0,0,0,62,563
*data,0,484,0,0,0,0,0,62,546
*data,0,484,0,0,0,0,0,182,666
*data,0,468,0,0,0,0,0,182,650
*data,0,320,0,0,0,0,79,182,581
*data,0,0,0,0,0,0,249,182,431
*data,0,0,0,0,0,0,240,182,422
*data,0,0,0,0,0,0,240,182,422
*data,0,0,0,0,0,0,232,62,294
*data,0,0,0,0,0,0,159,62,221
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,159,0,0,0,0,0,62,221
*data,0,501,0,0,0,0,0,62,563
*data,0,484,0,0,0,0,0,242,726
*data,0,484,0,0,0,0,0,242,726
*data,0,468,0,0,0,0,0,242,710
*data,0,320,0,0,0,0,79,242,641
*data,0,0,0,0,0,0,249,242,491
*data,0,0,0,0,0,0,240,242,482
*data,0,0,0,0,0,0,240,242,482
*data,0,0,0,0,0,0,232,242,474
*data,0,0,0,0,0,0,159,242,401
*data,0,0,0,0,0,0,0,242,242
*data,0,0,0,0,0,0,0,242,242
*data,0,0,0,0,0,0,0,242,242
*data,0,159,0,0,0,0,0,242,401
*data,240,501,0,0,0,0,0,62,803
*data,360,484,0,0,0,0,0,62,906
*data,360,484,0,0,0,0,0,62,906
*data,360,1124,0,0,0,0,0,62,1546
*data,360,240,0,0,0,0,79,62,741
*data,1180,0,0,0,0,0,249,62,1491
*data,1060,0,0,0,0,0,240,62,1362
*data,240,0,0,0,0,0,240,162,642
*data,240,0,0,0,0,0,232,162,634
*data,240,80,0,0,0,0,159,162,641
*data,240,251,0,0,0,0,0,162,653
*data,240,259,0,0,0,0,0,167,666
*data,240,251,0,0,0,0,0,167,658
*data,240,322,0,0,0,0,0,287,849
*data,240,493,0,0,0,0,0,287,1020
*data,0,476,0,0,0,0,0,282,758
*data,0,484,0,0,0,0,0,282,766
*data,0,468,0,0,0,0,0,282,750
*data,0,361,0,0,0,0,79,282,722
*data,0,80,0,0,0,0,249,282,610
*data,0,0,0,0,0,0,240,282,522
*data,0,0,0,0,0,0,240,162,402
*data,0,0,0,0,0,0,232,62,294
*data,0,0,0,0,0,0,159,62,221
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,159,0,0,0,0,0,67,226
*data,0,501,0,0,0,0,0,67,568
*data,0,484,0,0,0,0,0,67,551
*data,820,484,0,0,0,0,0,67,1371
*data,820,468,0,0,0,0,0,62,1350
*data,820,320,0,0,0,0,79,62,1281
*data,820,0,0,0,0,0,249,62,1131
*data,820,0,0,0,0,0,240,62,1122
*data,820,0,0,0,0,0,240,62,1122
*data,820,0,0,0,0,0,232,62,1114
*data,820,0,0,0,0,0,159,62,1041
*data,820,0,0,0,0,0,0,62,882
*data,820,0,0,0,0,0,0,62,882
*data,820,0,0,0,0,0,0,62,882
*data,820,159,0,0,0,0,0,62,1041
*data,820,501,0,0,0,0,0,62,1383
*data,820,484,0,0,0,0,0,62,1366
*data,820,484,0,0,0,0,0,62,1366
*data,820,468,0,0,0,0,0,62,1350
*data,820,320,0,0,0,0,79,62,1281
*data,820,0,0,0,0,0,249,62,1131
*data,820,0,0,0,0,0,240,62,1122
*data,820,0,0,0,0,0,240,62,1122
*data,820,0,0,0,0,0,232,62,1114
*data,0,0,0,0,0,0,159,62,221
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,62,62
*data,0,0,0,0,0,0,0,242,242
*data,0,159,0,0,0,0,0,242,401
*data,0,501,0,0,0,0,0,242,743
*data,0,484,0,0,0,0,0,242,726
*data,820,484,0,0,0,0,0,242,1546
*data,820,468,0,0,0,0,0,242,1530
*data,820,320,0,0,0,0,79,242,1461
*data,820,0,0,0,0,0,249,242,1311
*data,820,0,0,0,0,0,240,242,1302
*data,820,0,0,0,0,0,240,242,1302
*data,0,0,0,0,0,0,232,282,514
*data,0,0,0,0,0,0,159,282,441
*data,0,0,0,0,0,0,0,282,282
*data,0,0,0,0,0,0,0,532,532
*data,0,0,0,0,0,0,0,532,532
*data,0,159,0,0,0,0,0,532,691
*data,0,501,0,0,0,0,0,532,1033
*data,0,484,0,0,0,0,0,392,876
*data,0,484,0,0,0,0,0,392,876
*data,0,468,0,0,0,0,0,392,860
*data,0,320,0,0,0,0,79,392,791
*data,0,0,0,0,0,0,249,142,391
*data,0,0,0,0,0,0,240,182,422
*data,0,0,0,0,0,0,240,147,387
*data,0,0,0,0,0,0,232,147,379
*data,0,0,0,0,0,0,159,147,306
*data,0,0,0,0,0,0,0,107,107
*data,0,0,0,0,0,0,0,107,107
*data,0,0,0,0,0,0,0,357,357
*data,0,159,0,0,0,0,0,317,476
*data,400,501,0,0,0,0,0,317,1218
*data,400,484,0,0,0,0,0,317,1201
*data,400,484,0,0,0,0,0,317,1201
*data,400,468,0,0,0,0,0,67,935
*data,400,320,0,0,0,0,79,317,1116
*data,400,0,0,0,0,0,249,317,966
*data,400,0,0,0,0,0,240,357,997
*data,400,0,0,0,0,0,240,357,997
*data,0,0,0,0,0,0,232,357,589
*data,0,0,0,0,0,0,159,357,516
*data,0,0,0,0,0,0,0,357,357
*data,0,0,0,0,0,0,0,357,357
*data,0,0,0,0,0,0,0,357,357
*data,0,159,0,0,0,0,0,352,511
*data,0,501,0,0,0,0,0,352,853
*data,0,484,0,0,0,0,0,352,836
*data,0,484,0,0,0,0,0,352,836
*data,0,468,0,0,0,0,0,352,820
*data,0,320,0,0,0,0,79,352,751
*data,0,0,0,0,0,0,249,352,601
*data,400,0,0,0,0,0,240,352,992
*data,400,0,0,0,0,0,240,102,742
*data,400,0,0,0,0,0,232,102,734
*data,400,0,0,0,0,0,159,102,661
*data,400,0,0,0,0,0,0,102,502
*data,400,0,0,0,0,0,0,102,502
*data,400,0,0,0,0,0,0,102,502
*data,1220,159,0,0,0,0,0,132,1511
*data,1220,501,0,0,0,0,0,132,1853
*data,1220,484,0,0,0,0,0,92,1796
*data,1220,484,0,0,0,0,0,92,1796
*data,820,468,0,0,0,0,0,92,1380
*data,820,320,0,0,0,0,79,92,1311
*data,820,0,0,0,0,0,249,92,1161
*data,820,0,0,0,0,0,240,92,1152
*data,820,0,0,0,0,0,240,92,1152
*data,820,0,0,0,0,0,232,92,1144
*data,820,0,0,0,0,0,159,272,1251
*data,820,0,0,0,0,0,0,272,1092
*data,1640,0,0,0,0,0,0,272,1912
*data,1640,0,0,0,0,0,0,272,1912
*data,1640,159,0,0,0,0,0,272,2071
*data,1640,501,0,0,0,0,0,372,2513
*data,2460,484,0,0,505,0,0,1572,5021
*data,2460,484,0,0,505,0,0,1572,5021
*data,2860,1124,0,0,505,0,0,1642,6131
